 ToA     coarse_time  fine_time  Local_Tube_Number  Tube_Number  Tube_Layer  ChamberId  Chamber_iEta  Station_Type  tube z  tube_rho  drift_time        event  muonFixedId  csm  mezz  channel  t0     TOF            
 67154   2098         18         16                 16           8           1          0             0             810     5127      429.748168945     14449  4734863      0    5     22       542.5  17.3143291473  
 67159   2098         23         44                 156          6           3          2             1             4856    7364      146.542785645     2219   39337771     2    11    7        542.5  29.4259643555  
 67196   2099         28         29                 95           4           1          2             0             3205    4848      185.484985352     2219   5782940      0    8     21       542.5  19.3900108337  
 67210   2100         10         15                 15           4           1          0             0             765     4848      474.437805176     14449  4734350      0    4     18       542.5  16.3747005463  
 67231   2100         31         30                 30           8           1          0             0             1231    5127      289.630737305     16208  4734877      0    9     23       542.5  17.5879993439  
 67258   2101         26         7                  79           4           5          1             2             2525    9673      294.963806152     16208  72367622     5    1     20       542.5  33.3486747742  
 67258   2101         26         33                 33           3           3          0             1             1126    6965      504.776489258     14449  38288672     2    8     1        542.5  23.536026001   
 67305   2103         9          19                 19           2           1          0             0             885     4796      348.75994873      16208  4734098      0    6     10       542.5  16.271282196   
 67323   2103         27         5                  205          4           5          3             2             6345    9673      265.504272461     2219   73416196     5    1     22       542.5  38.5894508362  
 67329   2104         1          20                 20           2           1          0             0             915     4796      367.491455078     16208  4734099      0    6     8        542.5  16.2897701263  
 67388   2105         28         36                 148          3           3          2             1             4616    6965      327.001464844     2219   39337251     2    8     7        542.5  27.8735542297  
 67420   2106         28         53                 197          1           5          2             2             6086    9274      342.87121582      2219   72891444     4    12    22       542.5  37.0038108826  
 67423   2106         31         29                 29           4           1          0             0             1185    4848      440.567626953     16208  4734364      0    8     21       542.5  16.6511535645  
 67434   2107         10         5                  205          5           5          3             2             6360    9699      352.123046875     2219   73416324     5    1     14       542.5  38.6894721985  
 67491   2109         3          18                 18           1           1          0             0             870     4770      494.166870117     16208  4733969      0    4     3        542.5  16.1769008636  
 67500   2109         12         46                 46           2           5          0             2             1531    9300      685.934143066     14449  71842989     4    10    12       542.5  31.4408683777  
 67531   2110         11         35                 147          2           3          2             1             4601    6939      438.82019043      2219   39337122     2    8     13       542.5  27.7735595703  
 67540   2110         20         27                 27           1           1          0             0             1140    4770      532.262145996     16208  4733978      0    8     0        542.5  16.3628292084  
 67540   2110         20         34                 146          1           3          2             1             4556    6913      446.006713867     2219   39336993     2    8     19       542.5  27.618309021   
 67561   2111         9          6                  206          6           5          3             2             6375    9725      451.241760254     2219   73416453     5    1     0        542.5  38.7894973755  
 67581   2111         29         55                 199          3           5          2             2             6146    9326      468.397338867     2219   72891702     4    12    2        542.5  37.258895874   
 67633   2113         17         53                 53           2           3          0             1             1741    6939      597.415649414     16208  38288564     2    12    14       542.5  23.8656234741  
 67687   2115         7          19                 19           3           1          0             0             900     4822      647.103027344     16208  4734226      0    6     16       542.5  16.3657341003  
 67688   2115         8          54                 198          3           5          2             2             6116    9326      552.046142578     2219   72891701     4    12    4        542.5  37.2038574219  
 67694   2115         14         35                 147          1           3          2             1             4586    6913      566.263916016     2219   39336994     2    8     21       542.5  27.6735668182  
 67713   2116         1          34                 146          2           3          2             1             4571    6939      581.062927246     2219   39337121     2    8     11       542.5  27.7183208466  
 67717   2116         5          7                  207          6           5          3             2             6405    9725      573.061767578     2219   73416454     5    1     4        542.5  38.8445129395  
 67717   2116         5          54                 198          2           5          2             2             6131    9300      574.747375488     2219   72891573     4    12    12       542.5  37.1588859558  
 67837   2119         29         28                 124          5           1          3             0             4275    5048      8.58648681641     2625   6307355      1    9     4        542.5  22.0697669983  
 67846   2120         6          23                 191          3           3          3             1             5925    6965      7.18273925781     2625   39861526     3    4     2        542.5  30.5047340393  
 67864   2120         24         21                 117          3           1          3             0             4080    4822      30.6765136719     2625   6307092      1    6     12       542.5  21.0735168457  
 67867   2120         27         33                 201          4           3          3             1             6226    7312      22.0581665039     2625   39861792     3    9     17       542.5  32.035610199   
 67897   2121         25         70                 270          5           5          3             2             8312    9699      34.9214477539     2625   73416389     5    17    8        542.5  42.6097793579  
 67916   2122         12         21                 117          2           1          3             0             4065    4796      71.4000854492     2625   6306964      1    6     6        542.5  20.9749336243  
 67936   2123         0          58                 258          1           5          3             2             7936    9274      67.2817382812     2625   73415737     5    14    19       542.5  40.7182502747  
 67960   2123         24         70                 270          4           5          3             2             8297    9673      84.2387084961     2625   73416261     5    17    16       542.5  42.5113067627  
 67975   2124         7          22                 190          2           3          3             1             5910    6939      108.062561035     2625   39861397     3    4     12       542.5  30.4061946869  
 67993   2124         25         28                 124          6           1          3             0             4290    5075      130.362915039     2625   6307483      1    9     10       542.5  22.1683578491  
 67997   2124         29         30                 126          8           1          3             0             4351    5127      133.225952148     2625   6307741      1    9     23       542.5  22.4302768707  
 68054   2126         22         33                 201          5           3          3             1             6241    7338      168.053344727     2625   39861920     3    9     9        542.5  32.1341514587  
 68055   2126         23         22                 118          4           1          3             0             4095    4848      179.796630859     2625   6307221      1    6     23       542.5  21.1721153259  
 68091   2127         27         60                 260          3           5          3             2             7997    9326      188.113342285     2625   73415995     5    14    7        542.5  40.9803924561  
 68096   2128         0          71                 271          6           5          3             2             8327    9725      190.291748047     2625   73416518     5    17    4        542.5  42.7082595825  
 68111   2128         15         21                 189          1           3          3             1             5865    6913      214.476013184     2625   39861268     3    4     22       542.5  30.2427558899  
 68171   2130         11         20                 116          1           1          3             0             4050    4770      270.717407227     2625   6306835      1    6     2        542.5  20.8763637543  
 68202   2131         10         58                 258          2           5          3             2             7952    9300      274.995727539     2625   73415865     5    14    11       542.5  40.8167457581  
 68244   2132         20         35                 203          6           3          3             1             6286    7364      316.327331543     2625   39862050     3    9     5        542.5  32.2976570129  
 68295   2134         7          22                 22           7           1          0             0             975     5101      -3.85491943359    21622  4734741      0    7     16       542.5  17.3236560822  
 68315   2134         27         22                 190          1           3          3             1             5895    6913      373.786071777     2625   39861269     3    4     20       542.5  30.3076686859  
 68340   2135         20         20                 20           2           1          0             0             915     4796      32.3352050781     21622  4734099      0    6     8        542.5  16.2897701263  
 68349   2135         29         29                 125          7           1          3             0             4305    5101      408.389282227     2625   6307612      1    9     15       542.5  22.2669620514  
 68368   2136         16         51                 51           5           5          0             2             1681    9699      37.6631469727     21622  71843506     4    13    13       542.5  32.8368721008  
 68369   2136         17         30                 126          7           1          3             0             4336    5101      423.949523926     2625   6307613      1    9     17       542.5  22.3317184448  
 68373   2136         21         41                 41           4           3          0             1             1366    7312      49.5921630859     21622  38288936     2    11    17       542.5  24.8141098022  
 68381   2136         29         50                 50           3           5          0             2             1636    9326      49.0710449219     21622  71843121     4    12    3        542.5  31.5851993561  
 68401   2137         17         39                 39           3           3          0             1             1306    6965      72.6418457031     21622  38288678     2    8     2        542.5  23.6394119263  
 68433   2138         17         50                 50           1           5          0             2             1636    9274      89.8669433594     21622  71842865     4    12    19       542.5  31.4142990112  
 68443   2138         27         39                 39           1           3          0             1             1306    6913      105.62487793      21622  38288422     2    8     18       542.5  23.4688816071  
 68467   2139         19         41                 41           6           3          0             1             1366    7364      122.859069824     21622  38289192     2    11    1        542.5  24.9847049713  
 68494   2140         14         34                 202          6           3          3             1             6256    7364      511.704772949     2625   39862049     3    9     3        542.5  32.2327041626  
 68571   2142         27         59                 259          2           5          3             2             7982    9300      563.211853027     2625   73415866     5    14    13       542.5  40.8819236755  
 68572   2142         28         19                 115          1           1          3             0             4020    4770      584.063354492     2625   6306834      1    6     4        542.5  20.8116607666  
 68597   2143         21         19                 19           1           1          0             0             900     4770      233.21105957      21622  4733970      0    6     4        542.5  16.195186615   
 68620   2144         12         22                 366          4           5          5             2             11215   9673      17.9703979492     24678  74464789     5    5     16       542.5  49.4046211243  
 68634   2144         26         20                 182          6           1          5             0             6070    5075      51.9190063477     24678  7356051      1    7     6        542.5  26.3935203552  
 68634   2144         26         24                 368          6           5          5             2             11275   9725      28.6428222656     24678  74465047     5    5     2        542.5  49.6696853638  
 68645   2145         5          8                  352          2           5          5             2             10810   9300      39.3385009766     24678  74464391     5    0     8        542.5  47.5677452087  
 68648   2145         8          22                 184          8           1          5             0             6130    5127      62.5914306641     24678  7356309      1    7     22       542.5  26.6585483551  
 68650   2145         10         12                 174          4           1          5             0             5815    4848      65.5559082031     24678  7355787      1    2     19       542.5  25.2565784454  
 68651   2145         11         20                 20           4           1          0             0             915     4848      275.133483887     21622  4734355      0    6     20       542.5  16.4602508545  
 68652   2145         12         17                 265          1           3          5             1             8185    6913      56.6354980469     24678  40909840     3    4     17       542.5  35.7395324707  
 68666   2145         26         10                 172          2           1          5             0             5755    4796      78.3209228516     24678  7355529      1    2     11       542.5  24.991558075   
 68666   2145         26         21                 21           6           1          0             0             960     5075      286.083435059     21622  4734612      0    7     8        542.5  17.2290592194  
 68685   2146         13         19                 267          3           3          5             1             8245    6965      82.1516723633     24678  40910098     3    4     5        542.5  36.0045814514  
 68698   2146         26         32                 280          5           3          5             1             8651    7338      90.4716186523     24678  40910495     3    7     10       542.5  37.8408699036  
 68709   2147         5          22                 22           8           1          0             0             990     5127      319.487915039     21622  4734869      0    7     22       542.5  17.4183177948  
 68720   2147         16         32                 280          4           3          5             1             8636    7312      107.753417969     24678  40910367     3    7     18       542.5  37.7465591431  
 68724   2147         20         22                 22           5           1          0             0             975     5048      331.471740723     21622  4734485      0    7     4        542.5  17.1532516479  
 68729   2147         25         8                  170          1           1          5             0             5710    4770      127.710693359     24678  7355399      1    2     2        542.5  24.8205871582  
 68733   2147         29         21                 183          7           1          5             0             6085    5101      129.168640137     24678  7356180      1    7     14       542.5  26.4876251221  
 68751   2148         15         52                 52           6           5          0             2             1696    9725      336.787841797     21622  71843635     4    13    7        542.5  32.930934906   
 68759   2148         23         10                 172          3           1          5             0             5770    4822      150.883117676     24678  7355657      1    2     17       542.5  25.0856132507  
 68775   2149         7          20                 20           3           1          0             0             930     4822      372.084350586     21622  4734227      0    6     14       542.5  16.3844203949  
 68777   2149         9          32                 240          2           3          4             1             7431    6939      6.1162109375      24577  40385695     2    6     8        542.5  33.9150390625  
 68780   2149         12         17                 265          2           3          5             1             8200    6939      156.54119873      24678  40909968     3    4     9        542.5  35.8338050842  
 68785   2149         17         6                  254          5           3          5             1             7870    7338      10.3872070312     24577  40910469     3    1     8        542.5  35.89402771    
 68785   2149         17         34                 282          6           3          5             1             8696    7364      158.26965332      24678  40910625     3    9     3        542.5  38.0116081238  
 68786   2149         18         22                 184          7           1          5             0             6115    5101      170.498046875     24678  7356181      1    7     16       542.5  26.5644836426  
 68787   2149         19         20                 152          3           1          4             0             5150    4822      24.3067016602     24577  6831379      0    6     14       542.5  23.5370483398  
 68790   2149         22         71                 343          6           5          4             2             10507   9725      2.42926025391     24577  73940806     4    17    4        542.5  47.7582511902  
 68791   2149         23         18                 150          1           1          4             0             5090    4770      27.6965942383     24577  6831121      0    4     3        542.5  23.2721824646  
 68802   2150         2          20                 182          5           1          5             0             6055    5048      183.263061523     24678  7355923      1    7     0        542.5  26.2994613647  
 68808   2150         8          29                 161          6           1          4             0             5420    5075      39.4801025391     24577  6831772      0    9     9        542.5  24.7698974609  
 68816   2150         16         36                 132          4           1          3             0             4516    4848      198.396850586     24678  6307235      1    10    19       542.5  22.1031742096  
 68825   2150         25         69                 341          4           5          4             2             10447   9673      30.037902832      24577  73940548     4    17    22       542.5  47.4933280945  
 68846   2151         14         8                  352          1           5          5             2             10795   9274      196.464294434     24678  74464263     5    0     16       542.5  47.473197937   
 68876   2152         12         36                 308          6           5          4             2             9456    9725      -2.87261962891    19544  73940771     4    9     7        542.5  45.2476119995  
 68883   2152         19         21                 229          5           3          4             1             7100    7338      13.7819213867     19544  40386196     2    5     14       542.5  34.0618095398  
 68893   2152         29         8                  216          2           3          4             1             6710    6939      23.4567260742     19544  40385671     2    0     8        542.5  32.1995353699  
 68893   2152         29         55                 327          2           5          4             2             10041   9300      85.000793457      24577  73940150     4    12    10       542.5  45.6554832458  
 68895   2152         31         69                 341          5           5          4             2             10462   9699      84.629699707      24577  73940676     4    17    14       542.5  47.5890426636  
 68901   2153         5          4                  136          3           1          4             0             4670    4822      39.5124511719     19544  6831363      0    0     17       542.5  22.3937778473  
 68905   2153         9          56                 328          3           5          4             2             10056   9326      94.2800292969     24577  73940279     4    12    0        542.5  45.7512016296  
 68907   2153         11         12                 144          6           1          4             0             4910    5075      43.0383911133     19544  6831755      0    3     11       542.5  23.5553321838  
 68917   2153         21         21                 293          1           5          4             2             9005    9274      31.2850341797     19544  73939988     4    4     22       542.5  43.1212310791  
 68948   2154         20         8                  216          1           3          4             1             6695    6913      66.522644043      19544  40385543     2    0     16       542.5  32.1023521423  
 68954   2154         26         30                 162          7           1          4             0             5436    5101      153.446716309     24577  6831901      0    9     17       542.5  24.8657798767  
 68966   2155         6          54                 326          1           5          4             2             9996    9274      142.20123291      24577  73940021     4    12    20       542.5  45.486289978   
 68968   2155         8          12                 144          5           1          4             0             4895    5048      90.7918701172     19544  6831627      0    3     5        542.5  23.458158493   
 68974   2155         14         23                 295          3           5          4             2             9065    9326      75.5521850586     19544  73940246     4    4     2        542.5  43.3853149414  
 68980   2155         20         4                  136          2           1          4             0             4655    4796      101.328369141     19544  6831235      0    0     11       542.5  22.2966136932  
 68988   2155         28         22                 366          5           5          5             2             11230   9699      305.375793457     24678  74464917     5    5     8        542.5  49.4992332458  
 68989   2155         29         21                 153          4           1          4             0             5165    4848      182.02331543      24577  6831508      0    6     18       542.5  23.6329345703  
 68991   2155         31         14                 146          8           1          4             0             4970    5127      108.399353027     19544  6832013      0    5     18       542.5  23.8193817139  
 68992   2156         0          10                 354          3           5          5             2             10855   9326      310.26171875      24678  74464521     5    2     3        542.5  47.7382659912  
 69030   2157         6          34                 306          4           5          4             2             9396    9673      117.703979492     19544  73940513     4    9     19       542.5  44.9835205078  
 69034   2157         10         41                 41           5           3          0             1             1381    7338      565.903869629     21622  38289064     2    11    9        542.5  24.9086208344  
 69043   2157         19         23                 367          5           5          5             2             11260   9699      348.268676758     24678  74464918     5    5     12       542.5  49.5750961304  
 69045   2157         21         32                 240          1           3          4             1             7416    6913      215.587036133     24577  40385567     2    6     16       542.5  33.8192214966  
 69046   2157         22         9                  353          3           5          5             2             10825   9326      352.52520752      24678  74464520     5    2     1        542.5  47.6623191833  
 69048   2157         24         7                  255          6           3          5             1             7885    7364      215.760131836     24577  40910598     3    1     4        542.5  35.9898452759  
 69058   2158         2          21                 229          4           3          4             1             7085    7312      150.597900391     19544  40386068     2    5     22       542.5  33.964630127   
 69080   2158         24         51                 51           4           5          0             2             1666    9673      594.007141113     21622  71843378     4    13    21       542.5  32.7428436279  
 69113   2159         25         36                 36           6           3          0             1             1216    7364      2.63305664062     7829   38289187     2    9     7        542.5  24.8981952667  
 69113   2159         25         70                 342          5           5          4             2             10492   9699      254.868713379     24577  73940677     4    17    8        542.5  47.6625595093  
 69122   2160         2          38                 38           2           3          0             1             1291    6939      636.017578125     21622  38288549     2    8     12       542.5  23.5449256897  
 69140   2160         20         28                 160          5           1          4             0             5375    5048      299.024047852     24577  6831643      0    9     4        542.5  24.6009254456  
 69142   2160         22         49                 49           2           5          0             2             1621    9300      643.696411133     21622  71842992     4    12    9        542.5  31.4911022186  
 69145   2160         25         22                 230          6           3          4             1             7115    7364      218.372253418     19544  40386325     2    5     0        542.5  34.1590042114  
 69145   2160         25         35                 307          5           5          4             2             9441    9699      207.380737305     19544  73940642     4    9     13       542.5  45.1504898071  
 69162   2161         10         33                 241          3           3          4             1             7446    6965      306.801635742     24577  40385824     2    8     1        542.5  34.0108795166  
 69173   2161         21         49                 49           5           5          0             2             1621    9699      41.6030273438     7829   71843504     4    13    9        542.5  32.8032341003  
 69175   2161         23         47                 47           1           5          0             2             1546    9274      44.6052856445     7829   71842862     4    10    18       542.5  31.3634624481  
 69176   2161         24         19                 181          5           1          5             0             6025    5048      475.527404785     24678  7355922      1    7     1        542.5  26.2225914001  
 69176   2161         24         20                 152          2           1          4             0             5135    4796      328.308776855     24577  6831251      0    6     8        542.5  23.441198349   
 69178   2161         26         6                  254          4           3          5             1             7855    7312      317.514282227     24577  40910341     3    1     16       542.5  35.7982330322  
 69179   2161         27         16                 16           4           1          0             0             795     4848      62.703125         7829   4734351      0    4     23       542.5  16.3906211853  
 69180   2161         28         17                 17           8           1          0             0             840     5127      62.5447387695     7829   4734864      0    5     21       542.5  17.3302574158  
 69188   2162         4          33                 33           2           3          0             1             1141    6939      62.6665649414     7829   38288544     2    8     9        542.5  23.4584541321  
 69191   2162         7          19                 151          2           1          4             0             5105    4796      340.100646973     24577  6831250      0    6     10       542.5  23.3680820465  
 69192   2162         8          5                  253          4           3          5             1             7825    7312      328.525024414     24577  40910340     3    1     22       542.5  35.7249679565  
 69193   2162         9          9                  217          3           3          4             1             6725    6965      257.73449707      19544  40385800     2    2     1        542.5  32.2967376709  
 69203   2162         19         5                  137          4           1          4             0             4685    4848      275.352783203     19544  6831492      0    0     21       542.5  22.4909667969  
 69204   2162         20         34                 242          3           3          4             1             7476    6965      339.540893555     24577  40385825     2    8     3        542.5  34.0841140747  
 69207   2162         23         2                  134          1           1          4             0             4610    4770      278.838989258     19544  6831105      0    0     2        542.5  22.1297416687  
 69214   2162         30         13                 145          7           1          4             0             4925    5101      282.784973145     19544  6831884      0    5     13       542.5  23.6525325775  
 69239   2163         23         17                 17           6           1          0             0             840     5075      108.809692383     7829   4734608      0    5     9        542.5  17.1590385437  
 69241   2163         25         29                 161          5           1          4             0             5405    5048      377.857177734     24577  6831644      0    9     3        542.5  24.6740493774  
 69243   2163         27         16                 16           2           1          0             0             795     4796      112.874328613     7829   4734095      0    4     11       542.5  16.2194080353  
 69245   2163         29         17                 17           5           1          0             0             825     5048      113.590942383     7829   4734480      0    5     3        542.5  17.0652923584  
 69248   2164         0          15                 15           1           1          0             0             780     4770      116.874328613     7829   4733966      0    4     0        542.5  16.1256561279  
 69253   2164         5          21                 293          2           5          4             2             9020    9300      293.687866211     19544  73940116     4    4     14       542.5  43.2183799744  
 69262   2164         14         11                 173          3           1          5             0             5800    4822      543.774963379     24678  7355658      1    2     13       542.5  25.1625652313  
 69275   2164         27         7                  351          1           5          5             2             10765   9274      531.696472168     24678  74464262     5    0     18       542.5  47.3972511292  
 69321   2166         9          18                 266          2           3          5             1             8230    6939      579.120910645     24678  40909969     3    4     11       542.5  35.9103393555  
 69329   2166         17         9                  171          1           1          5             0             5740    4770      596.383666992     24678  7355400      1    2     0        542.5  24.8975524902  
 69335   2166         23         33                 281          6           3          5             1             8666    7364      588.033569336     24678  40910624     3    9     1        542.5  37.9352111816  
 69336   2166         24         34                 34           3           3          0             1             1156    6965      178.197753906     7829   38288673     2    8     3        542.5  23.5522232056  
 69363   2167         19         8                  256          6           3          5             1             7915    7364      461.780639648     24577  40910599     3    1     2        542.5  36.063129425   
 69369   2167         25         31                 239          1           3          4             1             7386    6913      468.785217285     24577  40385566     2    6     18       542.5  33.7460098267  
 69385   2168         9          47                 47           2           5          0             2             1561    9300      208.573974609     7829   71842990     4    10    10       542.5  31.4573040009  
 69386   2168         10         50                 50           6           5          0             2             1636    9725      207.915405273     7829   71843633     4    13    3        542.5  32.8970909119  
 69387   2168         11         22                 154          4           1          4             0             5195    4848      492.887695312     24577  6831509      0    6     23       542.5  23.706079483   
 69396   2168         20         36                 36           4           3          0             1             1216    7312      223.898010254     7829   38288931     2    9     23       542.5  24.7270030975  
 69401   2168         25         16                 72           4           3          1             1             2315    7312      1.94567871094     19085  38813199     3    3     18       542.5  25.5855979919  
 69414   2169         6          12                 68           1           3          1             1             2195    6913      13.4918823242     19085  38812683     3    2     23       542.5  24.1956100464  
 69426   2169         18         3                  135          1           1          4             0             4640    4770      449.863037109     19544  6831106      0    0     0        542.5  22.1994762421  
 69428   2169         20         22                 294          2           5          4             2             9050    9300      430.336791992     19544  73940117     4    4     12       542.5  43.288192749   
 69449   2170         9          14                 146          7           1          4             0             4955    5101      466.309020996     19544  6831885      0    5     12       542.5  23.7222328186  
 69462   2170         22         10                 40           2           1          1             0             1535    4796      58.3870849609     19085  5258377      1    2     11       542.5  16.8004455566  
 69463   2170         23         13                 43           8           1          1             0             1640    5127      58.0127563477     19085  5259148      1    5     19       542.5  17.9559993744  
 69474   2171         2          6                  138          4           1          4             0             4715    4848      487.001831055     19544  6831493      0    0     19       542.5  22.5606975555  
 69479   2171         7          10                 40           3           1          1             0             1550    4822      71.5703735352     19085  5258505      1    2     17       542.5  16.8983631134  
 69486   2171         14         19                 91           1           5          1             2             2885    9274      61.5383911133     19085  72367122     5    4     21       542.5  32.3990898132  
 69491   2171         19         23                 95           6           5          1             2             3005    9725      63.8888549805     19085  72367894     5    5     4        542.5  33.9549179077  
 69496   2171         24         10                 218          3           3          4             1             6755    6965      494.383605957     19544  40385801     2    2     3        542.5  32.3664093018  
 69541   2173         5          55                 327          1           5          4             2             10026   9274      591.346435547     24577  73940022     4    12    18       542.5  45.5597839355  
 69569   2174         1          23                 231          6           3          4             1             7145    7364      549.55255127      19544  40386326     2    5     4        542.5  34.2286949158  
 69574   2174         6          12                 68           2           3          1             1             2210    6939      138.394042969     19085  38812811     3    2     15       542.5  24.2934761047  
 69575   2174         7          24                 54           1           1          1             0             1970    4770      -3.74969482422    2555   5258263      1    6     3        542.5  17.2184638977  
 69579   2174         11         13                 43           5           1          1             0             1625    5048      148.900878906     19085  5258764      1    5     1        542.5  17.6928520203  
 69593   2174         25         35                 35           5           3          0             1             1201    7338      377.726806641     7829   38289058     2    9     13       542.5  24.8044548035  
 69596   2174         28         34                 306          5           5          4             2             9411    9699      559.794311523     19544  73940641     4    9     11       542.5  45.0806694031  
 69597   2174         29         58                 130          5           5          1             2             4072    9699      -4.43341064453    2555   72367801     5    15    11       542.5  35.0896339417  
 69609   2175         9          41                 97           5           3          1             1             3081    7338      13.4821777344     2555   38813352     3    11    9        542.5  26.5490894318  
 69617   2175         17         5                  101          7           1          3             0             3585    5101      25.4839477539     16401  6307588      1    1     15       542.5  20.7972946167  
 69618   2175         18         16                 72           5           3          1             1             2330    7338      171.37902832      19085  38813327     3    3     10       542.5  25.6834449768  
 69626   2175         26         4                  100          6           1          3             0             3570    5075      32.6149902344     16401  6307459      1    1     10       542.5  20.6975078583  
 69643   2176         11         47                 47           3           5          0             2             1546    9326      410.059082031     7829   71843118     4    10    2        542.5  31.5346393585  
 69652   2176         20         41                 97           4           3          1             1             3066    7312      47.1752929688     2555   38813224     3    11    17       542.5  26.4497013092  
 69668   2177         4          25                 55           2           1          1             0             1985    4796      68.8071899414     2555   5258392      1    8     10       542.5  17.3177852631  
 69692   2177         28         58                 130          4           5          1             2             4056    9673      69.884765625      2555   72367673     5    15    19       542.5  34.9902458191  
 69700   2178         4          5                  101          8           1          3             0             3600    5127      90.2279052734     16401  6307716      1    1     21       542.5  20.8970851898  
 69707   2178         11         59                 131          6           5          1             2             4087    9725      81.4047241211     2555   72367930     5    15    5        542.5  35.1890258789  
 69712   2178         16         36                 92           3           3          1             1             2916    6965      95.3115234375     2555   38812963     3    8     7        542.5  25.1884555817  
 69714   2178         18         4                  100          5           1          3             0             3555    5048      101.464782715     16401  6307331      1    1     4        542.5  20.5977249146  
 69718   2178         22         42                 98           6           3          1             1             3096    7364      98.5390014648     2555   38813481     3    11    3        542.5  26.6484832764  
 69722   2178         26         29                 59           8           1          1             0             2120    5127      109.804931641     2555   5259164      1    9     21       542.5  18.5075702667  
 69742   2179         14         9                  39           1           1          1             0             1520    4770      277.234924316     19085  5258248      1    2     0        542.5  16.7025547028  
 69746   2179         18         13                 43           7           1          1             0             1625    5101      279.204406738     19085  5259020      1    5     13       542.5  17.8581104279  
 69758   2179         30         49                 49           4           5          0             2             1606    9673      498.728088379     7829   71843376     4    13    17       542.5  32.7094192505  
 69778   2180         18         11                 41           4           1          1             0             1565    4848      305.066162109     19085  5258634      1    2     21       542.5  16.996307373   
 69782   2180         22         25                 55           3           1          1             0             2000    4822      157.770385742     2555   5258520      1    8     16       542.5  17.4171161652  
 69815   2181         23         33                 33           1           3          0             1             1126    6913      552.604003906     7829   38288416     2    8     17       542.5  23.3647403717  
 69839   2182         15         55                 167          6           3          2             1             5186    7364      189.67199707      16401  39337782     2    13    4        542.5  30.0467510223  
 69847   2182         23         18                 218          4           5          3             2             6735    9673      186.649902344     16401  73416209     5    5     19       542.5  39.3188705444  
 69860   2183         4          19                 91           2           5          1             2             2900    9300      353.628173828     19085  72367250     5    4     13       542.5  32.4968261719  
 69864   2183         8          44                 156          1           3          2             1             4856    6913      211.067993164     16401  39337003     2    10    23       542.5  28.1820278168  
 69872   2183         16         23                 95           4           5          1             2             3005    9673      361.71081543      19085  72367638     5    5     20       542.5  33.7891693115  
 69877   2183         21         17                 17           7           1          0             0             825     5101      607.169677734     7829   4734736      0    5     15       542.5  17.2365684509  
