ToA,coarse_time,fine_time,Local_Tube_Number,Tube_Number,Tube_Layer,ChamberId,Chamber_iEta,Station_Type,tube_z,tube_rho,drift_time,event,muonFixedId,csm,mezz,channel,t0,TOF
99502,3109,14,33,63,4,1,2,0,-2226,5048,350.53155517578125,31,3161632,1,10,18,542.5,18.405963897705078
99531,3110,11,5,245,0,3,6,1,-7825,6913,556.7640380859375,58,34618372,3,1,6,542.5,34.8297004699707
99538,3110,18,33,63,6,1,2,0,-2226,5101,378.49761962890625,31,3161888,1,10,6,542.5,18.564876556396484
99554,3111,2,66,314,0,5,5,2,-10357,9274,563.1876220703125,58,68697153,4,17,3,542.5,46.37485122680664
99565,3111,13,41,89,2,3,2,1,-3066,6965,392.7701416015625,31,36715816,3,11,17,542.5,25.3861141204834
99568,3111,16,45,93,4,3,2,1,-3201,7338,393.793212890625,31,36716204,3,10,14,542.5,26.70679473876953
99642,3113,26,1,163,2,1,6,0,-5500,4822,653.911865234375,58,1064192,1,1,7,542.5,24.40062713623047
99673,3114,25,58,106,2,5,2,2,-4056,9326,468.6055908203125,31,70270265,5,15,19,542.5,33.92568588256836
99752,3117,8,46,94,3,3,2,1,-3216,7312,537.6026000976562,31,36716077,3,10,4,542.5,26.64742088317871
99795,3118,19,33,63,5,1,2,0,-2241,5075,579.3381958007812,31,3161760,1,10,12,542.5,18.505565643310547
99855,3120,15,32,62,5,1,2,0,-2211,5075,626.25341796875,31,3161759,1,10,14,542.5,18.465322494506836
100784,3149,16,29,269,2,3,6,1,-8545,6965,8.72442626953125,19,34618652,3,7,22,542.5,36.77560043334961
100822,3150,22,27,267,0,3,6,1,-8485,6913,38.67681884765625,19,34618394,3,7,5,542.5,36.51065444946289
100835,3151,3,26,188,5,1,6,0,-6250,5075,58.48626708984375,19,1064601,1,8,14,542.5,26.85747528076172
100837,3151,5,16,178,2,1,6,0,-5950,4822,61.35650634765625,19,1064207,1,5,10,542.5,25.549747467041016
100839,3151,7,40,360,4,5,6,2,-11771,9699,37.591064453125,19,68173479,5,8,8,542.5,50.877689361572266
100859,3151,27,26,346,2,5,6,2,-11335,9326,55.12847900390625,19,68173081,5,7,19,542.5,48.96526336669922
100870,3152,6,45,285,5,3,6,1,-9026,7364,73.828369140625,19,34619180,3,10,22,542.5,38.85912322998047
100873,3152,9,24,344,0,5,6,2,-11275,9274,66.33099365234375,19,68172823,5,5,2,542.5,48.70028305053711
100893,3152,29,15,177,1,1,6,0,-5905,4796,105.27789306640625,19,1064078,1,5,14,542.5,25.378381729125977
100897,3153,1,19,181,3,1,6,0,-6025,4848,107.98211669921875,19,1064338,1,7,1,542.5,25.799116134643555
100901,3153,5,28,190,7,1,6,0,-6310,5127,109.7838134765625,19,1064859,1,8,5,542.5,27.12240982055664
100911,3153,15,43,283,3,3,6,1,-8966,7312,106.12457275390625,19,34618922,3,10,5,542.5,38.594173431396484
100915,3153,19,14,176,0,1,6,0,-5890,4770,122.55889892578125,19,1063949,1,5,18,542.5,25.284822463989258
100916,3153,20,28,190,6,1,6,0,-6295,5101,121.59613037109375,19,1064731,1,8,11,542.5,27.028846740722656
100916,3153,20,43,283,4,3,6,1,-8981,7338,109.9371337890625,19,34619050,3,10,13,542.5,38.687843322753906
100985,3155,25,24,344,1,5,6,2,-11290,9300,153.7371826171875,19,68172951,5,5,10,542.5,48.794097900390625
101006,3156,14,17,179,3,1,6,0,-5965,4848,193.294189453125,19,1064336,1,5,3,542.5,25.64331817626953
101021,3156,29,39,359,3,5,6,2,-11726,9673,179.94970703125,19,68173350,5,8,2,542.5,50.70654296875
101031,3157,7,26,188,4,1,6,0,-6235,5048,211.704833984375,19,1064473,1,8,20,542.5,26.76392364501953
101046,3157,22,41,361,5,5,6,2,-11786,9725,199.2159423828125,19,68173608,5,10,17,542.5,50.971534729003906
101067,3158,11,27,267,1,3,6,1,-8500,6939,229.98944091796875,19,34618522,3,7,13,542.5,36.60430908203125
101243,3163,27,18,180,3,1,6,0,-5995,4848,378.37261962890625,19,1064337,1,5,5,542.5,25.721139907836914
101250,3164,2,25,187,4,1,6,0,-6205,5048,382.8763427734375,19,1064472,1,8,22,542.5,26.686134338378906
101255,3164,7,28,268,1,3,6,1,-8530,6939,376.78680419921875,19,34618523,3,7,15,542.5,36.68197250366211
101353,3167,9,42,362,5,5,6,2,-11816,9725,438.982421875,19,68173609,5,10,19,542.5,51.04884719848633
101389,3168,13,40,360,3,5,6,2,-11756,9673,467.37237548828125,19,68173351,5,8,0,542.5,50.78386688232422
101457,3170,17,25,345,1,5,6,2,-11320,9300,522.4097900390625,19,68172952,5,7,9,542.5,48.87146759033203
101481,3171,9,13,175,0,1,6,0,-5860,4770,564.82421875,19,1063948,1,5,19,542.5,25.207048416137695
101495,3171,23,27,189,6,1,6,0,-6265,5101,574.0177001953125,19,1064730,1,8,6,542.5,26.95107650756836
101527,3172,23,29,191,7,1,6,0,-6340,5127,598.7684936523438,19,1064860,1,8,1,542.5,27.20024299621582
101539,3173,3,16,178,1,1,6,0,-5935,4796,609.8875122070312,19,1064079,1,5,16,542.5,25.45622444152832
101544,3173,8,25,91,7,1,3,0,-3100,5127,44.26348876953125,57,2637720,0,8,4,542.5,19.98651885986328
101559,3173,23,25,91,6,1,3,0,-3085,5101,56.0823974609375,57,2637592,0,8,10,542.5,19.886354446411133
101565,3173,29,44,284,4,3,6,1,-9011,7338,616.8907470703125,19,34619051,3,10,15,542.5,38.76547622680664
101567,3173,31,24,90,5,1,3,0,-3070,5075,62.43255615234375,57,2637463,0,6,15,542.5,19.786190032958984
101574,3174,6,20,86,3,1,3,0,-2935,4848,68.77978515625,57,2637203,0,7,0,542.5,18.907686233520508
101585,3174,17,24,90,4,1,3,0,-3055,5048,76.59521484375,57,2637335,0,6,19,542.5,19.686025619506836
101588,3174,20,19,85,2,1,3,0,-2920,4822,79.8175048828125,57,2637074,0,7,7,542.5,18.80752182006836
101591,3174,23,19,85,1,1,3,0,-2905,4796,82.26141357421875,57,2636946,0,7,13,542.5,18.70735740661621
101621,3175,21,18,84,0,1,3,0,-2890,4770,105.799072265625,57,2636817,0,5,23,542.5,18.607192993164062
101621,3175,21,42,282,3,3,6,1,-8936,7312,660.8896484375,19,34618921,3,10,3,542.5,38.51658248901367
101687,3177,23,38,158,0,5,3,2,-5636,9274,139.7677001953125,57,69745701,4,9,0,542.5,36.2010612487793
101701,3178,5,31,135,5,3,3,1,-4466,7364,158.17669677734375,57,36192030,2,6,18,542.5,28.729541778564453
101723,3178,27,46,166,3,5,3,2,-5876,9673,166.33892822265625,57,69746221,4,10,4,542.5,37.75484085083008
101736,3179,8,38,158,1,5,3,2,-5651,9300,177.94879150390625,57,69745829,4,9,8,542.5,36.30121994018555
101756,3179,28,30,134,4,3,3,1,-4451,7338,201.24560546875,57,36191901,2,6,12,542.5,28.629379272460938
101803,3181,11,39,159,2,5,3,2,-5666,9326,230.1923828125,57,69745958,4,9,20,542.5,36.40138244628906
101806,3181,14,30,134,3,3,3,1,-4436,7312,240.40826416015625,57,36191773,2,6,4,542.5,28.529216766357422
101847,3182,23,48,168,5,5,3,2,-5936,9725,262.96148681640625,57,69746479,4,10,16,542.5,38.00726318359375
101929,3185,9,47,167,4,5,3,2,-5921,9699,327.1241455078125,57,69746350,4,10,10,542.5,37.907108306884766
101993,3187,9,23,127,2,3,3,1,-4225,6965,387.85546875,57,36191510,2,5,20,542.5,27.175758361816406
102015,3187,31,47,167,3,5,3,2,-5906,9673,394.41180419921875,57,69746222,4,10,2,542.5,37.80695343017578
102061,3189,13,22,126,1,3,3,1,-4210,6939,441.08062744140625,57,36191381,2,5,8,542.5,27.07559585571289
102140,3191,28,22,126,0,3,3,1,-4195,6913,502.8995361328125,57,36191253,2,5,0,542.5,26.975435256958008
102196,3193,20,21,125,0,3,3,1,-4165,6913,546.701416015625,57,36191252,2,5,6,542.5,26.92359161376953
102275,3196,3,21,125,1,3,3,1,-4180,6939,608.3200073242188,57,36191380,2,5,14,542.5,27.023759841918945
102346,3198,10,22,126,2,3,3,1,-4195,6965,663.6885986328125,57,36191509,2,5,16,542.5,27.123929977416992
102385,3199,17,16,46,4,1,2,0,-1715,5048,3.4940185546875,109,3161615,1,4,23,542.5,17.787256240844727
102409,3200,9,37,85,5,5,2,2,-3426,9725,5.63604736328125,109,70270756,5,8,22,542.5,34.39519119262695
102415,3200,15,18,66,1,3,2,1,-2390,6939,20.23614501953125,109,36715665,3,5,11,542.5,24.482616424560547
102416,3200,16,32,80,2,5,2,2,-3276,9326,12.5267333984375,109,70270239,5,7,18,542.5,32.973270416259766
102425,3200,25,13,43,1,1,2,0,-1625,4796,35.63677978515625,109,3161228,1,5,13,542.5,16.894489288330078
102433,3201,1,23,71,3,3,2,1,-2525,7312,32.97528076171875,109,36716054,3,4,2,542.5,25.80596923828125
102475,3202,11,13,43,2,1,2,0,-1640,4822,74.60101318359375,109,3161356,1,5,7,542.5,16.99275016784668
102497,3203,1,23,71,4,3,2,1,-2540,7338,82.87689208984375,109,36716182,3,4,10,542.5,25.904338836669922
102513,3203,17,31,79,1,5,2,2,-3261,9300,88.40643310546875,109,70270110,5,7,12,542.5,32.874813079833984
102515,3203,19,36,84,4,5,2,2,-3411,9699,88.54705810546875,109,70270627,5,8,15,542.5,34.29671859741211
102521,3203,25,19,67,2,3,2,1,-2405,6965,102.95025634765625,109,36715794,3,5,21,542.5,24.580970764160156
102523,3203,27,16,46,5,1,2,0,-1730,5075,111.20819091796875,109,3161743,1,4,17,542.5,17.885534286499023
102547,3204,19,18,66,0,3,2,1,-2375,6913,123.45947265625,109,36715537,3,5,3,542.5,24.384275436401367
102627,3207,3,12,42,0,1,2,0,-1610,4770,193.5474853515625,109,3161099,1,3,23,542.5,16.79625129699707
102734,3210,14,14,44,3,1,2,0,-1655,4848,276.846435546875,109,3161485,1,5,0,542.5,17.091035842895508
102737,3210,17,24,72,5,3,2,1,-2555,7364,270.27850341796875,109,36716311,3,4,16,542.5,26.002723693847656
102749,3210,29,36,84,3,5,2,2,-3396,9673,271.4580078125,109,70270499,5,8,7,542.5,34.19825744628906
102761,3211,9,31,79,0,5,2,2,-3246,9274,282.2548828125,109,70269982,5,7,4,542.5,32.7763671875
102858,3214,10,17,47,6,1,2,0,-1745,5101,372.82867431640625,109,3161872,1,4,7,542.5,17.98383331298828
102982,3218,6,16,46,7,1,2,0,-1730,5127,469.63763427734375,109,3161999,1,4,5,542.5,18.049861907958984
103100,3221,28,18,178,1,3,4,1,-5790,6939,-0.27288818359375,95,35667089,3,5,11,542.5,30.147886276245117
103112,3222,8,20,116,1,1,4,0,-4035,4796,18.3397216796875,95,2112659,1,7,12,542.5,20.910295486450195
103135,3222,31,27,123,4,1,4,0,-4245,5048,35.213623046875,95,2113050,1,8,18,542.5,22.005151748657227
103151,3223,15,59,235,4,5,4,2,-7982,9699,27.8177490234375,95,69222074,5,14,13,542.5,41.901004791259766
103168,3224,0,30,190,5,3,4,1,-6136,7364,51.0252685546875,95,35667741,3,6,20,542.5,31.97471046447754
103177,3224,9,27,123,5,1,4,0,-4260,5075,67.92742919921875,95,2113178,1,8,12,542.5,22.103803634643555
103186,3224,18,60,236,5,5,4,2,-7997,9725,55.06268310546875,95,69222203,5,14,23,542.5,41.99983596801758
103197,3224,29,20,116,2,1,4,0,-4050,4822,84.64727783203125,95,2112787,1,7,6,542.5,21.008943557739258
103215,3225,15,18,178,0,3,4,1,-5775,6913,89.6695556640625,95,35666961,3,5,3,542.5,30.04918098449707
103224,3225,24,19,179,2,3,4,1,-5805,6965,96.50341796875,95,35667218,3,5,21,542.5,30.24660301208496
103267,3227,3,19,115,0,1,4,0,-4020,4770,139.5321044921875,95,2112530,1,7,19,542.5,20.811660766601562
103274,3227,10,59,235,3,5,4,2,-7967,9673,124.01031494140625,95,69221946,5,14,5,542.5,41.80218505859375
103340,3229,12,50,226,2,5,4,2,-7696,9326,177.03955078125,95,69221681,5,13,19,542.5,40.33542251586914
103341,3229,13,29,189,4,3,4,1,-6120,7338,186.2802734375,95,35667612,3,6,14,542.5,31.875991821289062
103380,3230,20,48,224,0,5,4,2,-7636,9274,208.5509033203125,95,69221423,5,11,2,542.5,40.074073791503906
103393,3231,1,28,124,6,1,4,0,-4275,5101,236.57879638671875,95,2113307,1,8,11,542.5,22.202470779418945
103443,3232,19,21,117,3,1,4,0,-4065,4848,276.73614501953125,95,2112916,1,7,2,542.5,21.107606887817383
103476,3233,20,29,125,7,1,4,0,-4320,5127,301.2593994140625,95,2113436,1,8,1,542.5,22.365581512451172
103634,3238,18,49,225,1,5,4,2,-7681,9300,406.82586669921875,95,69221552,5,13,9,542.5,40.23662185668945
103639,3238,23,28,188,3,3,4,1,-6075,7312,419.255615234375,95,35667483,3,6,7,542.5,31.71316146850586
103679,3239,31,29,189,3,3,4,1,-6105,7312,450.44146728515625,95,35667484,3,6,6,542.5,31.777280807495117
103704,3240,24,48,224,1,5,4,2,-7651,9300,461.57708740234375,95,69221551,5,11,10,542.5,40.17289733886719
103723,3241,11,28,124,7,1,4,0,-4290,5127,494.2926025390625,95,2113435,1,8,5,542.5,22.301149368286133
103875,3246,3,22,118,3,1,4,0,-4095,4848,614.171630859375,95,2112917,1,7,4,542.5,21.172115325927734
105905,3309,17,29,161,2,1,5,0,-5420,4822,22.07818603515625,105,1588508,0,9,9,542.5,24.20307159423828
105911,3309,23,7,169,4,1,6,0,-5665,5048,25.6558837890625,105,1064454,1,2,22,542.5,25.31287384033203
105924,3310,4,22,262,5,3,6,1,-8335,7364,24.022705078125,105,34619157,3,4,20,542.5,37.10230255126953
105927,3310,7,5,245,1,3,6,1,-7840,6939,28.5440673828125,105,34618500,3,1,14,542.5,34.92470169067383
105932,3310,12,27,159,0,1,5,0,-5360,4770,43.43695068359375,105,1588250,0,9,20,542.5,23.93802833557129
105940,3310,20,20,260,3,3,6,1,-8275,7312,36.7877197265625,105,34618899,3,4,7,542.5,36.837249755859375
105946,3310,26,8,170,5,1,6,0,-5710,5075,52.8297119140625,105,1064583,1,2,14,542.5,25.48281478881836
105954,3311,2,17,337,3,5,6,2,-11065,9673,35.5361328125,105,68173328,5,4,1,542.5,49.02638244628906
105967,3311,15,27,347,4,5,6,2,-11380,9699,44.83935546875,105,68173466,5,6,13,542.5,49.879417419433594
105971,3311,19,10,172,7,1,6,0,-5770,5127,72.09588623046875,105,1064841,1,2,5,542.5,25.747859954833984
105987,3312,3,18,338,4,5,6,2,-11110,9699,61.1470947265625,105,68173457,5,4,11,542.5,49.19664001464844
106005,3312,21,19,339,5,5,6,2,-11125,9725,75.11480712890625,105,68173586,5,4,21,542.5,49.291446685791016
106014,3312,30,28,348,5,5,6,2,-11395,9725,81.46368408203125,105,68173595,5,6,23,542.5,49.97383117675781
106035,3313,19,1,321,0,5,6,2,-10585,9274,100.9002685546875,105,68172800,5,1,1,542.5,46.943477630615234
106043,3313,27,2,322,1,5,6,2,-10630,9300,106.98004150390625,105,68172929,5,1,11,542.5,47.11369705200195
106077,3314,29,3,323,2,5,6,2,-10645,9326,133.44769287109375,105,68173058,5,1,21,542.5,47.20853805541992
106078,3314,30,26,346,4,5,6,2,-11350,9699,131.63427734375,105,68173465,5,6,11,542.5,49.80320739746094
106096,3315,16,25,345,4,5,6,2,-11320,9699,145.77288818359375,105,68173464,5,6,9,542.5,49.72708511352539
106100,3315,20,9,171,6,1,6,0,-5725,5101,173.04705810546875,105,1064712,1,2,6,542.5,25.577913284301758
106164,3317,20,28,348,4,5,6,2,-11410,9699,198.6693115234375,105,68173467,5,6,15,542.5,49.955711364746094
106166,3317,22,24,344,4,5,6,2,-11290,9699,200.53643798828125,105,68173463,5,4,8,542.5,49.65104675292969
106171,3317,27,28,348,3,5,6,2,-11395,9673,204.23236083984375,105,68173339,5,6,7,542.5,49.86136245727539
106183,3318,7,29,161,1,1,5,0,-5405,4796,239.36077880859375,105,1588380,0,9,15,542.5,24.107995986938477
106196,3318,20,20,260,4,3,6,1,-8290,7338,236.6927490234375,105,34619027,3,4,15,542.5,36.9322509765625
106212,3319,4,29,349,3,5,6,2,-11425,9673,236.18719482421875,105,68173340,5,6,6,542.5,49.937782287597656
106216,3319,8,30,350,3,5,6,2,-11456,9673,239.2357177734375,105,68173341,5,6,4,542.5,50.014286041259766
106225,3319,17,22,342,5,5,6,2,-11215,9725,246.76312255859375,105,68173589,5,4,20,542.5,49.51812744140625
106229,3319,21,4,244,0,3,6,1,-7795,6913,264.65155029296875,105,34618371,3,1,7,542.5,34.75468063354492
106236,3319,28,6,246,2,3,6,1,-7855,6965,269.85528564453125,105,34618629,3,1,16,542.5,35.01972961425781
106242,3320,2,21,341,5,5,6,2,-11185,9725,260.1199951171875,105,68173588,5,4,22,542.5,49.442481994628906
106334,3322,30,30,162,3,1,5,0,-5436,4848,357.1392822265625,105,1588637,0,9,5,542.5,24.298187255859375
106350,3323,14,7,247,2,3,6,1,-7885,6965,358.8427734375,105,34618630,3,1,20,542.5,35.09475326538086
106361,3323,25,5,245,0,3,6,1,-7825,6913,367.7015380859375,105,34618372,3,1,6,542.5,34.8297004699707
106395,3324,27,21,261,4,3,6,1,-8320,7338,392.08642578125,105,34619028,3,4,14,542.5,37.007328033447266
106420,3325,20,28,160,1,1,5,0,-5375,4796,424.59185791015625,105,1588379,0,9,16,542.5,24.03314971923828
106426,3325,26,20,340,5,5,6,2,-11155,9725,403.945556640625,105,68173587,5,4,23,542.5,49.366920471191406
106450,3326,18,23,343,4,5,6,2,-11260,9699,422.4874267578125,105,68173462,5,4,10,542.5,49.575096130371094
106472,3327,8,23,343,5,5,6,2,-11245,9725,439.6561279296875,105,68173590,5,4,18,542.5,49.59386444091797
106475,3327,11,8,170,4,1,6,0,-5695,5048,466.20599365234375,105,1064455,1,2,20,542.5,25.387754440307617
106501,3328,5,17,337,4,5,6,2,-11080,9699,462.7850341796875,105,68173456,5,4,9,542.5,49.121212005615234
106563,3330,3,10,172,6,1,6,0,-5755,5101,534.69091796875,105,1064713,1,2,11,542.5,25.652803421020508
106629,3332,5,19,339,4,5,6,2,-11140,9699,562.6340942382812,105,68173458,5,4,13,542.5,49.27215576171875
106669,3333,13,4,324,2,5,6,2,-10675,9326,595.872314453125,105,68173059,5,1,23,542.5,47.283939361572266
106836,3338,20,6,138,0,1,5,0,-4730,4770,1.2149658203125,93,1588229,0,1,23,542.5,22.410064697265625
106839,3338,23,8,140,1,1,5,0,-4775,4796,3.3912353515625,93,1588359,0,3,12,542.5,22.577529907226562
106868,3339,20,17,149,4,1,5,0,-5045,5048,24.8154296875,93,1588752,0,4,21,542.5,23.809574127197266
106878,3339,30,18,150,6,1,5,0,-5075,5101,32.434326171875,93,1589009,0,4,9,542.5,24.003190994262695
106892,3340,12,13,261,3,5,5,2,-8765,9673,23.83123779296875,93,68697612,4,2,6,542.5,43.54378890991211
106897,3340,17,41,289,4,5,5,2,-9621,9699,25.70947265625,93,68697768,4,10,9,542.5,45.57180404663086
106901,3340,21,28,228,4,3,5,1,-7310,7338,39.85308837890625,93,35143323,2,6,15,542.5,34.55314636230469
106903,3340,23,19,151,6,1,5,0,-5105,5101,51.894775390625,93,1589010,0,6,10,542.5,24.07396125793457
106914,3341,2,8,140,2,1,5,0,-4790,4822,61.88812255859375,93,1588487,0,3,6,542.5,22.674375534057617
106916,3341,4,16,216,2,3,5,1,-6935,6965,53.3372802734375,93,35142927,2,3,18,542.5,32.78773880004883
106919,3341,7,28,276,1,5,5,2,-9230,9300,44.75921630859375,93,68697243,4,7,15,542.5,43.70954895019531
106942,3341,30,10,258,1,5,5,2,-8690,9300,63.97900390625,93,68697225,4,3,11,542.5,42.45847702026367
106950,3342,6,20,152,7,1,5,0,-5150,5127,88.44586181640625,93,1589139,0,6,2,542.5,24.241636276245117
106974,3342,30,16,148,4,1,5,0,-5015,5048,107.6986083984375,93,1588751,0,4,23,542.5,23.738861083984375
106980,3343,4,11,259,2,5,5,2,-8705,9326,93.56890869140625,93,68697354,4,3,21,542.5,42.55607604980469
106994,3343,18,15,215,1,3,5,1,-6920,6939,114.37158203125,93,35142798,2,3,12,542.5,32.690921783447266
106998,3343,22,9,141,3,1,5,0,-4805,4848,127.416259765625,93,1588616,0,3,2,542.5,22.771249771118164
107007,3343,31,28,276,0,5,5,2,-9215,9274,113.6060791015625,93,68697115,4,7,7,542.5,43.61268615722656
107014,3344,6,29,229,5,3,5,1,-7325,7364,128.03753662109375,93,35143452,2,6,22,542.5,34.64997482299805
107036,3344,28,41,289,3,5,5,2,-9606,9673,134.40008544921875,93,68697640,4,10,1,542.5,45.474937438964844
107061,3345,21,13,261,5,5,5,2,-8765,9725,155.73370361328125,93,68697868,4,2,22,542.5,43.67253494262695
107094,3346,22,18,150,7,1,5,0,-5090,5127,201.08746337890625,93,1589137,0,4,3,542.5,24.10004234313965
107127,3347,23,17,149,5,1,5,0,-5060,5075,227.0623779296875,93,1588880,0,4,13,542.5,23.906368255615234
107133,3347,29,7,139,1,1,5,0,-4745,4796,233.1492919921875,93,1588358,0,3,13,542.5,22.506961822509766
107159,3348,23,14,214,0,3,5,1,-6875,6913,243.44537353515625,93,35142669,2,3,0,542.5,32.52340316772461
107164,3348,28,18,150,5,1,5,0,-5090,5075,255.89776611328125,93,1588881,0,4,15,542.5,23.977214813232422
107197,3349,29,42,290,5,5,5,2,-9636,9725,259.987548828125,93,68697897,4,10,19,542.5,45.6686897277832
107216,3350,16,28,228,3,3,5,1,-7295,7312,286.04364013671875,93,35143195,2,6,7,542.5,34.456336975097656
107241,3351,9,10,142,3,1,5,0,-4835,4848,317.18939208984375,93,1588617,0,3,4,542.5,22.841880798339844
107258,3351,26,29,277,2,5,5,2,-9245,9326,309.506103515625,93,68697372,4,7,22,542.5,43.80642318725586
107289,3352,25,10,258,0,5,5,2,-8675,9274,335.17034912109375,93,68697097,4,3,3,542.5,42.36088562011719
107391,3355,31,13,261,4,5,5,2,-8780,9699,413.5770263671875,93,68697740,4,2,14,542.5,43.641727447509766
107429,3357,5,27,227,3,3,5,1,-7265,7312,452.5206298828125,93,35143194,2,6,5,542.5,34.38564682006836
107444,3357,20,16,148,5,1,5,0,-5030,5075,474.78924560546875,93,1588879,0,4,17,542.5,23.83573341369629
107445,3357,21,30,278,2,5,5,2,-9276,9326,455.52923583984375,93,68697373,4,7,16,542.5,43.87701416015625
107482,3358,26,7,139,0,1,5,0,-4760,4770,505.831787109375,93,1588230,0,3,19,542.5,22.480714797973633
107506,3359,18,43,291,5,5,5,2,-9666,9725,501.3232421875,93,68697898,4,10,21,542.5,45.7392578125
107513,3359,25,15,215,0,3,5,1,-6905,6913,519.9371337890625,93,35142670,2,3,4,542.5,32.59412384033203
107537,3360,17,37,285,0,5,5,2,-9486,9274,527.0283813476562,93,68697124,4,9,6,542.5,44.25286865234375
107588,3362,4,19,151,7,1,5,0,-5120,5127,586.9542846679688,93,1589138,0,6,4,542.5,24.17073631286621
108962,3405,2,29,29,2,3,1,1,-1245,6965,10.9593505859375,48,37240092,2,7,22,542.5,23.60313606262207
108987,3405,27,19,19,3,1,1,0,-885,4848,37.65179443359375,48,3685778,0,7,1,542.5,16.44195556640625
109015,3406,23,18,18,0,1,1,0,-870,4770,59.7918701171875,48,3685393,0,5,23,542.5,16.17690086364746
109033,3407,9,27,27,5,5,1,2,-1665,9725,57.11785888671875,48,70795034,4,6,21,542.5,32.91339111328125
109034,3407,10,20,20,5,1,1,0,-930,5075,73.601806640625,48,3686035,0,6,14,542.5,17.210704803466797
109039,3407,15,31,31,5,3,1,1,-1306,7364,69.76995849609375,48,37240606,2,6,18,542.5,24.948766708374023
109068,3408,12,25,25,2,5,1,2,-1605,9326,85.80743408203125,48,70794520,4,7,17,542.5,31.567562103271484
109071,3408,15,25,25,0,5,1,2,-1605,9274,88.32220458984375,48,70794264,4,7,1,542.5,31.396564483642578
109090,3409,2,20,20,7,1,1,0,-930,5127,117.18109130859375,48,3686291,0,6,2,542.5,17.38141441345215
109096,3409,8,31,31,3,3,1,1,-1306,7312,114.4720458984375,48,37240350,2,6,2,542.5,24.777925491333008
109108,3409,20,27,27,3,5,1,2,-1665,9673,115.88262939453125,48,70794778,4,6,5,542.5,32.742366790771484
109151,3410,31,20,20,4,1,1,0,-915,5048,165.1024169921875,48,3685907,0,6,20,542.5,17.116361618041992
109183,3411,31,19,19,1,1,1,0,-885,4796,190.94744873046875,48,3685522,0,7,13,542.5,16.271282196044922
109217,3413,1,33,33,0,3,1,1,-1366,6913,210.2745361328125,48,37239840,2,9,1,542.5,23.50672721862793
109244,3413,28,34,34,0,3,1,1,-1396,6913,231.3486328125,48,37239841,2,9,3,542.5,23.52635383605957
109250,3414,2,30,30,2,3,1,1,-1276,6965,235.9415283203125,48,37240093,2,7,16,542.5,23.620983123779297
109283,3415,3,29,29,0,3,1,1,-1245,6913,261.91143798828125,48,37239836,2,7,6,542.5,23.43233871459961
109296,3415,16,23,155,3,1,5,0,-5225,4848,21.7205810546875,67,1588630,0,7,3,542.5,23.779422760009766
109312,3416,0,21,153,1,1,5,0,-5165,4796,34.4854736328125,67,1588372,0,7,14,542.5,23.51451301574707
109320,3416,8,58,306,1,5,5,2,-10132,9300,18.37353515625,67,68697273,4,15,11,542.5,45.87644958496094
109324,3416,12,30,162,4,1,5,0,-5436,5048,42.62762451171875,67,1588765,0,8,19,542.5,24.74736213684082
109350,3417,6,8,248,3,3,6,1,-7915,7312,51.74237060546875,67,34618887,3,0,0,542.5,35.945152282714844
109371,3417,27,28,28,1,3,1,1,-1230,6939,330.5848388671875,48,37239963,2,7,15,542.5,23.50893211364746
109373,3417,29,34,234,0,3,5,1,-7476,6913,71.690185546875,67,35142689,2,9,3,542.5,33.966060638427734
109391,3418,15,2,164,7,1,6,0,-5530,5127,94.56439208984375,67,1064833,1,0,2,542.5,25.154342651367188
109395,3418,19,10,250,5,3,6,1,-7975,7364,86.6336669921875,67,34619145,3,2,19,542.5,36.2100830078125
109401,3418,25,2,322,5,5,6,2,-10615,9725,79.509033203125,67,68173569,5,0,19,542.5,48.02223587036133
109426,3419,18,34,234,1,3,5,1,-7491,6939,113.000732421875,67,35142817,2,9,11,542.5,34.06175994873047
109433,3419,25,36,236,2,3,5,1,-7536,6965,118.30029296875,67,35142947,2,9,23,542.5,34.230987548828125
109471,3420,31,8,248,4,3,6,1,-7930,7338,146.17791748046875,67,34619015,3,0,8,542.5,36.04083251953125
109483,3421,11,1,163,6,1,6,0,-5485,5101,166.60858154296875,67,1064704,1,0,10,542.5,24.98518180847168
109506,3422,2,20,152,0,1,5,0,-5150,4770,186.14373779296875,67,1588243,0,7,18,542.5,23.418785095214844
109523,3422,19,18,18,2,1,1,0,-870,4822,456.49609375,48,3685649,0,5,11,542.5,16.347639083862305
109588,3424,20,59,307,2,5,5,2,-10147,9326,227.6529541015625,67,68697402,4,15,21,542.5,45.9720344543457
109594,3424,26,72,320,3,5,5,2,-10537,9673,230.59820556640625,67,68697671,4,16,0,542.5,47.71430206298828
109609,3425,9,13,261,5,5,5,2,-8765,9725,21.35870361328125,114,68697868,4,2,22,542.5,43.67253494262695
109613,3425,13,36,132,6,1,4,0,-4516,5101,45.43060302734375,114,2113315,1,10,9,542.5,22.72565269470215
109621,3425,21,27,123,2,1,4,0,-4260,4822,52.9395751953125,114,2112794,1,9,8,542.5,21.46669578552246
109633,3426,1,31,191,1,3,4,1,-6181,6939,52.78277587890625,114,35667102,3,7,12,542.5,30.998464584350586
109654,3426,22,27,123,1,1,4,0,-4245,4796,78.8189697265625,114,2112666,1,9,14,542.5,21.368515014648438
109665,3427,1,65,241,0,5,4,2,-8147,9274,67.60357666015625,114,69221440,5,17,1,542.5,41.17768478393555
