sw_slcid,sw_slid,sw_bcid,sw_seg_pos,sw_seg_angle,sw_seg_quality,sw_local_pos,sw_local_slope,sw_chamber_id,sw_chamber_ieta,offline_pos,offline_angle
0,0,0,10024,688,1,3060,695,1,0,-9999.000000,1.5707
0,0,0,12928,581,1,2725,585,2,0,-9999.000000,1.5707
0,0,0,6732,825,1,2028,837,0,0,841.694153,1.3692
0,0,0,10024,688,1,2580,695,1,0,-9999.000000,1.5707
0,0,0,12928,581,1,2724,585,2,0,-9999.000000,1.5707
0,0,0,5305,482,1,2802,485,0,0,663.360779,1.4524
0,0,0,7276,430,1,2136,432,1,0,909.647949,1.4661
0,0,0,9151,384,1,1123,386,2,0,1144.012329,1.4764
0,0,0,5305,482,1,2802,485,0,0,663.360779,1.4524
0,0,0,7276,430,1,2617,432,1,0,909.647949,1.4661
0,0,0,9151,383,1,2567,385,2,0,1144.012329,1.4764
0,0,0,41511,3319,1,2411,4306,0,0,5189.208008,0.7603
0,0,0,59651,3254,1,2252,4172,1,0,7456.591797,0.7761
0,0,0,78661,3211,1,2425,4085,2,0,9833.017578,0.7863
0,0,0,41511,3319,1,2411,4306,0,0,5189.208008,0.7603
0,0,0,59651,3254,1,1771,4172,1,0,7456.591797,0.7761
0,0,0,78661,3210,1,504,4083,2,0,9833.017578,0.7863
0,0,0,18211,1797,1,2718,1923,0,0,2278.749023,1.1467
0,0,0,26377,1830,1,2568,1963,1,0,3297.387451,1.1234
0,0,0,35687,1906,1,2368,2057,2,0,4461.151367,1.1050
0,0,0,17737,1730,1,2314,1841,0,0,2217.203857,1.1493
0,0,0,25550,3033,1,201,3745,1,0,3276.507324,1.0898
0,0,0,30204,2657,1,2627,3106,0,0,3775.622314,0.9217
0,0,0,43607,2692,1,2454,3162,1,0,5450.750977,0.9140
0,0,0,58281,2717,1,2662,3201,2,0,7285.564941,0.9071
0,0,0,30204,2657,1,2626,3106,0,0,3775.622314,0.9217
0,0,0,43606,2692,1,2453,3162,1,0,5450.750977,0.9140
0,0,0,58281,2717,1,3142,3201,2,0,7285.564941,0.9071
0,0,0,37416,3140,1,2000,3946,0,0,4677.405762,0.8034
0,0,0,54720,3240,1,3285,4144,1,0,6840.074707,0.7793
0,0,0,37419,3143,1,2001,3952,0,0,4677.405762,0.8034
0,0,0,54713,3234,1,2287,4131,1,0,6840.074707,0.7793
0,0,0,74143,3495,1,1947,4694,2,0,9287.082031,0.7579
0,0,0,45400,3504,1,2190,4716,0,0,5669.658691,0.7287
0,0,0,27221,2483,1,2446,2841,0,0,3402.501465,0.9659
0,0,0,39540,2543,1,2227,2930,1,0,4942.486328,0.9501
0,0,0,53243,2592,1,2862,3005,2,0,6655.596680,0.9377
0,0,0,27219,2481,1,2446,2837,0,0,3402.501465,0.9659
0,0,0,39540,2544,1,3188,2931,1,0,4942.486328,0.9501
0,0,0,46512,3537,1,2915,4792,0,0,5814.315918,0.7070
0,0,0,66792,3492,1,2296,4687,1,0,-9999.000000,1.5707
0,0,0,88237,3459,1,2059,4613,2,0,11030.453125,0.7252
0,0,0,46512,3537,1,2915,4792,0,0,5814.315918,0.7070
0,0,0,66791,3491,1,2296,4686,1,0,-9999.000000,1.5707
0,0,0,88243,3463,1,1102,4621,2,0,11030.453125,0.7252
0,0,0,6090,615,1,2829,620,0,0,761.421936,1.4203
0,0,0,8678,583,1,2391,587,1,0,1084.926025,1.4282
0,0,0,11311,558,1,1915,562,2,0,1413.861084,1.4351
0,0,0,6090,615,1,2829,620,0,0,761.421936,1.4203
0,0,0,8678,583,1,2391,587,1,0,1084.926025,1.4282
0,0,0,11309,556,1,2393,560,2,0,1413.861084,1.4351
0,0,0,18731,1805,1,2790,1932,0,0,2341.842529,1.1295
0,0,0,26913,1768,1,2751,1887,1,0,3364.419678,1.1389
0,0,0,35529,1737,1,2246,1850,2,0,4441.382324,1.1463
0,0,0,3546,231,1,2554,232,1,0,443.660736,1.5140
0,0,0,4535,196,1,2641,197,2,0,567.007507,1.5221
0,0,0,4007,336,1,2747,337,0,0,500.972473,1.4890
0,0,0,5349,284,1,2745,285,1,0,668.774902,1.5012
0,0,0,6558,243,1,2319,244,2,0,819.999268,1.5113
0,0,0,4005,335,1,2554,336,0,0,500.972473,1.4890
0,0,0,5349,285,1,2264,286,1,0,668.774902,1.5012
0,0,0,6559,243,1,878,244,2,0,819.999268,1.5113
0,0,0,7202,793,1,2031,804,0,0,900.417847,1.3765
0,0,0,10785,859,1,2494,872,1,0,1348.452515,1.3608
0,0,0,14969,917,1,2634,933,2,0,1871.271973,1.3466
0,0,0,7202,793,1,2512,804,0,0,900.417847,1.3765
0,0,0,10786,859,1,3456,872,1,0,1348.452515,1.3608
0,0,0,14053,589,1,3043,594,2,0,1871.271973,1.3466
0,0,0,27119,2569,1,2146,2970,0,0,-9999.000000,1.5707
0,0,0,39915,2611,1,1919,3034,1,0,-9999.000000,1.5707
0,0,0,54480,2712,1,2275,3194,2,0,6810.417969,0.9079
0,0,0,20042,1933,1,2410,2091,0,0,2505.669189,1.0981
0,0,0,29093,1969,1,2552,2137,1,0,3636.943359,1.0897
0,0,0,39059,2000,1,2472,2176,2,0,4882.463379,1.0823
0,0,0,20042,1933,1,2410,2091,0,0,2505.669189,1.0981
0,0,0,29090,1975,1,2539,2144,1,0,3636.943359,1.0897
0,0,0,39061,2002,1,3435,2179,2,0,4882.463379,1.0823
0,0,0,28152,2546,1,2316,2935,0,0,3518.232910,0.9511
0,0,0,40565,2500,1,2416,2865,1,0,5070.558105,0.9588
0,0,0,53698,2473,1,2498,2826,2,0,6712.692383,0.9663
0,0,0,28152,2546,1,2316,2935,0,0,3518.232910,0.9511
0,0,0,40560,2503,1,2402,2870,1,0,5070.558105,0.9588
0,0,0,53699,2473,1,2019,2826,2,0,6712.692383,0.9663
0,0,0,27954,2512,1,2440,2883,0,0,3495.208252,0.9570
0,0,0,40056,2430,1,2457,2762,1,0,5007.461914,0.9773
0,0,0,52510,2353,1,2689,2652,2,0,6564.189453,0.9957
0,0,0,27956,2512,1,2443,2883,0,0,3495.208252,0.9570
0,0,0,40056,2428,1,1978,2760,1,0,5007.461914,0.9773
0,0,0,52573,2441,1,292,2779,2,0,6564.189453,0.9957
0,0,0,26779,2441,1,2570,2779,0,0,3347.487305,0.9746
0,0,0,38832,2494,1,2802,2857,1,0,4854.126465,0.9613
0,0,0,52169,2538,1,2317,2922,2,0,6520.977051,0.9519
0,0,0,14566,1340,1,3039,1390,0,0,1821.042969,1.2431
0,0,0,20431,1299,1,2311,1345,1,0,2554.317139,1.2531
0,0,0,26564,1273,1,2598,1316,2,0,3320.616455,1.2598
0,0,0,14566,1340,1,2559,1390,0,0,1821.042969,1.2431
0,0,0,20433,1301,1,1832,1347,1,0,2554.317139,1.2531
0,0,0,2088,97,1,2186,98,1,0,261.258392,1.5465
0,0,0,2484,73,1,2499,74,2,0,310.663055,1.5522
0,0,0,30586,2764,1,2300,3278,0,0,3823.417969,0.8961
0,0,0,44744,2805,1,3595,3346,1,0,5593.134766,0.8860
0,0,0,30584,2761,1,2300,3273,0,0,3823.417969,0.8961
0,0,0,44742,2801,1,2486,3340,1,0,5593.134766,0.8860
0,0,0,60327,2839,1,2720,3403,2,0,7541.350098,0.8771
0,0,0,48219,3652,1,2448,5076,0,0,6028.045898,0.6784
0,0,0,68678,3399,1,1939,4478,1,0,-9999.000000,1.5707
0,0,0,48224,3653,1,1976,5078,0,0,6028.045898,0.6784
0,0,0,68779,3526,1,910,4766,1,0,-9999.000000,1.5707
0,0,0,23111,2179,1,2720,2412,0,0,2889.322510,1.0381
0,0,0,33293,2127,1,2781,2342,1,0,4162.057617,1.0508
0,0,0,43962,2085,1,2084,2286,2,0,5495.792969,1.0611
0,0,0,23111,2179,1,2720,2412,0,0,2889.322510,1.0381
0,0,0,33295,2129,1,2784,2344,1,0,4162.057617,1.0508
0,0,0,43935,2134,1,2449,2351,2,0,5495.792969,1.0611
0,0,0,26301,2403,1,2617,2723,0,0,3286.552490,0.9860
0,0,0,37660,2310,1,2631,2591,1,0,4707.648438,1.0066
0,0,0,49388,2247,1,2639,2504,2,0,6173.880371,1.0218
0,0,0,11754,1129,1,3179,1159,0,0,1469.689575,1.2949
0,0,0,16561,1058,1,2505,1083,1,0,2070.346680,1.3123
0,0,0,21405,1000,1,2649,1021,2,0,2675.932373,1.3261
0,0,0,11757,1129,1,2648,1159,0,0,1469.689575,1.2949
0,0,0,16562,1059,1,2507,1084,1,0,2070.346680,1.3123
0,0,0,21405,1000,1,728,1021,2,0,2675.932373,1.3261
0,0,0,21994,2058,1,2530,2251,0,0,2748.664551,1.0627
0,0,0,6801,749,1,2226,758,0,0,850.384033,1.3877
0,0,0,10115,782,1,2670,792,1,0,1264.583374,1.3793
0,0,0,13852,809,1,2909,820,2,0,1731.361572,1.3723
0,0,0,6802,749,1,2708,758,0,0,850.384033,1.3877
0,0,0,10114,782,1,3149,792,1,0,1264.583374,1.3793
0,0,0,13847,815,1,3855,826,2,0,1731.361572,1.3723
0,0,0,8310,817,1,2786,829,0,0,1039.063477,1.3709
0,0,0,11775,778,1,2631,788,1,0,1472.185547,1.3804
0,0,0,15324,747,1,2550,756,2,0,1915.834473,1.3883
0,0,0,8311,818,1,2788,830,0,0,1039.063477,1.3709
0,0,0,11776,778,1,2151,788,1,0,1472.185547,1.3804
0,0,0,15326,748,1,1591,757,2,0,1915.834473,1.3883
0,0,0,31053,2761,1,2276,3273,0,0,3882.357910,0.8985
0,0,0,44892,2719,1,2773,3205,1,0,5612.074707,0.9061
0,0,0,59580,2694,1,2410,3165,2,0,7447.924805,0.9126
0,0,0,31053,2761,1,2276,3273,0,0,3882.357910,0.8985
0,0,0,44891,2719,1,2772,3205,1,0,5612.074707,0.9061
0,0,0,59580,2694,1,2410,3165,2,0,7447.924805,0.9126
0,0,0,43030,3393,1,2445,4466,0,0,5379.413574,0.7413
0,0,0,62039,3364,1,2486,4402,1,0,7755.837891,0.7483
0,0,0,82260,3345,1,1675,4361,2,0,10283.095703,0.7537
0,0,0,43030,3393,1,2445,4466,0,0,5379.413574,0.7413
0,0,0,62039,3364,1,2006,4402,1,0,7755.837891,0.7483
0,0,0,82259,3343,1,2156,4358,2,0,10283.095703,0.7537
0,0,0,25311,2329,1,2639,2618,0,0,3164.064941,1.0022
0,0,0,36401,2287,1,2546,2559,1,0,4550.539062,1.0120
0,0,0,48111,2256,1,2476,2517,2,0,6014.205078,1.0193
0,0,0,25051,2310,1,2620,2592,0,0,3131.671387,1.0063
0,0,0,36046,2275,1,2332,2542,1,0,4505.889648,1.0154
0,0,0,47667,2242,1,2568,2497,2,0,5958.552246,1.0233
0,0,0,25051,2310,1,2620,2592,0,0,3131.671387,1.0063
0,0,0,36049,2282,1,2329,2552,1,0,4505.889648,1.0154
0,0,0,47667,2242,1,1606,2497,2,0,5958.552246,1.0233
0,0,0,40006,3241,1,2404,4146,0,0,5001.149414,0.7789
0,0,0,58022,3305,1,2741,4276,1,0,7253.099121,0.7635
0,0,0,40006,3241,1,2404,4146,0,0,5001.149414,0.7789
0,0,0,58023,3305,1,2261,4276,1,0,7253.099121,0.7635
0,0,0,78018,3355,1,2301,4382,2,0,9752.390625,0.7518
0,0,0,29112,2613,1,2300,3037,0,0,3639.275635,0.9319
0,0,0,41971,2565,1,2733,2964,1,0,5246.730469,0.9440
0,0,0,55497,2526,1,2660,2904,2,0,6937.696777,0.9535
0,0,0,29114,2615,1,2359,3041,0,0,3639.275635,0.9319
0,0,0,41972,2566,1,2734,2965,1,0,5246.730469,0.9440
0,0,0,55498,2526,1,2180,2905,2,0,6937.696777,0.9535
0,0,0,42982,3401,1,1856,4483,0,0,5373.078125,0.7400
0,0,0,62430,3453,1,2123,4598,1,0,7804.044434,0.7263
0,0,0,83946,3500,1,2319,4707,2,0,10493.460938,0.7161
0,0,0,42983,3402,1,2337,4484,0,0,5373.078125,0.7400
0,0,0,62431,3458,1,3076,4610,1,0,7804.044434,0.7263
0,0,0,4307,517,1,2703,520,0,0,538.439880,1.4446
0,0,0,6469,805,1,3045,816,1,0,823.079407,1.4374
0,0,0,4304,518,1,2216,521,0,0,538.439880,1.4446
0,0,0,6650,362,1,2872,363,1,0,823.079407,1.4374
0,0,0,9163,564,1,2419,568,2,0,1145.579956,1.4327
0,0,0,6685,673,1,3014,680,0,0,835.819031,1.4061
0,0,0,9344,545,1,2798,549,1,0,-9999.000000,1.5707
0,0,0,11633,452,1,2660,454,2,0,-9999.000000,1.5707
0,0,0,6686,673,1,2534,680,0,0,835.819031,1.4061
0,0,0,9341,553,1,2305,557,1,0,-9999.000000,1.5707
0,0,0,8238,865,1,2606,879,0,0,1029.909180,1.3593
0,0,0,12057,886,1,2608,901,1,0,1507.802490,1.3528
0,0,0,16350,925,1,2505,942,2,0,2043.933838,1.3444
0,0,0,8238,864,1,2605,878,0,0,1029.909180,1.3593
0,0,0,12063,898,1,3088,913,1,0,1507.802490,1.3528
0,0,0,47372,3587,1,2319,4913,0,0,5922.179199,0.6944
0,0,0,68083,3525,1,2403,4764,1,0,8510.655273,0.7098
0,0,0,89777,3476,1,2701,4650,2,0,-9999.000000,1.5707
0,0,0,47372,3587,1,2319,4913,0,0,5922.179199,0.6944
0,0,0,68083,3525,1,1922,4765,1,0,8510.655273,0.7098
0,0,0,4538,496,1,2701,499,0,0,567.610962,1.4497
0,0,0,6738,528,1,2889,531,1,0,842.535645,1.4416
0,0,0,9261,554,1,3584,558,2,0,1157.933716,1.4351
0,0,0,4538,496,1,2701,499,0,0,567.610962,1.4497
0,0,0,6739,529,1,2890,532,1,0,842.535645,1.4416
0,0,0,9263,554,1,2627,558,2,0,1157.933716,1.4351
0,0,0,3445,197,1,2864,198,1,0,430.772461,1.5222
0,0,0,4303,173,1,2679,174,2,0,538.015198,1.5284
0,0,0,11795,1187,1,2576,1222,0,0,1474.737793,1.2799
0,0,0,16916,1134,1,2659,1164,1,0,2114.685303,1.2938
0,0,0,22167,1091,1,2160,1118,2,0,2771.164062,1.3040
0,0,0,11799,1193,1,2510,1228,0,0,1474.737793,1.2799
0,0,0,16916,1134,1,2659,1164,1,0,2114.685303,1.2938
0,0,0,22167,1091,1,2640,1118,2,0,2771.164062,1.3040
0,0,0,46733,3550,1,2069,4825,0,0,5841.676758,0.7031
0,0,0,67715,3614,1,2425,4980,1,0,8465.282227,0.6873
0,0,0,46733,3550,1,2069,4825,0,0,5841.676758,0.7031
0,0,0,67713,3614,1,2423,4979,1,0,8465.282227,0.6873
0,0,0,91029,3656,1,2393,5086,2,0,-9999.000000,1.5707
0,0,0,23673,2224,1,2356,2472,0,0,2959.290039,1.0274
0,0,0,34183,2262,1,2467,2524,1,0,4267.760254,1.0373
0,0,0,45171,2141,1,2028,2361,2,0,5646.217285,1.0456
0,0,0,23673,2224,1,2356,2472,0,0,2959.290039,1.0274
0,0,0,34140,2182,1,2484,2416,1,0,4267.760254,1.0373
0,0,0,45171,2142,1,2509,2362,2,0,5646.217285,1.0456
0,0,0,3125,244,1,2660,245,1,0,390.753418,1.5107
0,0,0,4384,294,1,2728,295,2,0,548.248169,1.4988
0,0,0,11141,1158,1,2410,1190,0,0,1392.362671,1.2902
0,0,0,16256,1181,1,2541,1215,1,0,2032.198486,1.2823
0,0,0,21949,1207,1,2566,1244,2,0,2743.596436,1.2745
0,0,0,11136,1146,1,2891,1177,0,0,1392.362671,1.2902
0,0,0,16253,1179,1,3018,1213,1,0,2032.198486,1.2823
0,0,0,21889,1106,1,3992,1134,2,0,2743.596436,1.2745
0,0,0,2432,86,1,2643,87,1,0,303.900238,1.5479
0,0,0,2742,46,1,2561,47,2,0,343.085541,1.5593
0,0,0,7279,739,1,2708,748,0,0,910.188782,1.3898
0,0,0,10327,666,1,2245,672,1,0,1290.996216,1.4081
0,0,0,13275,610,1,1468,615,2,0,1659.557129,1.4216
0,0,0,7279,739,1,2708,748,0,0,910.188782,1.3898
0,0,0,10326,665,1,2725,671,1,0,1290.996216,1.4081
0,0,0,13275,610,1,2910,615,2,0,1659.557129,1.4216
0,0,0,39098,3163,1,2928,3991,0,0,4887.282227,0.7986
0,0,0,73401,3041,1,1342,3759,2,0,9175.447266,0.8281
0,0,0,39099,3166,1,2299,3996,0,0,4887.282227,0.7986
0,0,0,55876,3100,1,1713,3870,1,0,-9999.000000,1.5707
0,0,0,12855,1355,1,2487,1407,0,0,1607.034180,1.2399
0,0,0,5592,613,1,2796,618,0,0,699.180237,1.4210
0,0,0,8450,675,1,3288,-682,1,0,-9999.000000,1.5707
0,0,0,5592,613,1,2796,618,0,0,699.180237,1.4210
0,0,0,8450,675,1,3288,-682,1,0,-9999.000000,1.5707
0,0,0,28057,2527,1,2148,2906,0,0,3508.140625,0.9510
0,0,0,40111,2391,1,1659,2706,1,0,5014.350586,0.9865
0,0,0,28067,2534,1,2158,2917,0,0,3508.140625,0.9510
0,0,0,40113,2391,1,2623,2706,1,0,5014.350586,0.9865
0,0,0,52162,2273,1,2578,2540,2,0,6520.496094,1.0156
0,0,0,15992,1716,1,3161,1825,0,0,2270.853760,1.1357
0,0,0,18173,1806,1,2155,1933,0,0,2270.853760,1.1357
0,0,0,26508,1857,1,2800,1996,1,0,3313.853760,1.1168
0,0,0,35925,1920,1,2827,2075,2,0,-9999.000000,1.5707
0,0,0,7226,721,1,2617,729,0,0,903.492737,1.3942
0,0,0,10693,882,1,2767,896,1,0,1336.875854,1.3554
0,0,0,15177,1012,1,2955,1034,2,0,-9999.000000,1.5707
0,0,0,23450,2204,1,2411,2445,0,0,2931.507324,1.0321
0,0,0,34101,2267,1,2296,2532,1,0,4262.788574,1.0169
0,0,0,45936,2307,1,2385,2587,2,0,5742.319824,1.0070
0,0,0,23450,2204,1,2412,2445,0,0,2931.507324,1.0321
0,0,0,34136,2334,1,2759,2625,1,0,4262.788574,1.0169
0,0,0,45879,2202,1,3848,2443,2,0,5742.319824,1.0070
0,0,0,2723,238,1,2822,239,1,0,340.659973,1.5127
0,0,0,3956,287,1,3320,288,2,0,494.767792,1.5003
0,0,0,1946,19,1,2581,-20,1,0,241.548965,1.5655
0,0,0,1724,107,1,1976,-108,2,0,205.951508,1.5465
0,0,0,24589,2303,1,2664,2582,0,0,3074.009277,1.0079
0,0,0,35573,2280,1,2821,2550,1,0,4446.853516,1.0142
0,0,0,47232,2252,1,2646,2511,2,0,5904.777832,1.0200
0,0,0,24589,2303,1,2664,2582,0,0,3074.009277,1.0079
0,0,0,35572,2279,1,2821,2548,1,0,4446.853516,1.0142
0,0,0,47233,2252,1,2647,2511,2,0,5904.777832,1.0200
0,0,0,11225,1136,1,2595,1167,0,0,1403.271973,1.2933
0,0,0,16335,1192,1,2687,1227,1,0,2042.175415,1.2793
0,0,0,22171,1304,1,2911,1350,2,0,2768.158203,1.2676
0,0,0,23708,2264,1,2385,2527,0,0,2963.692627,1.0177
0,0,0,34666,2179,1,3059,2411,1,0,-9999.000000,1.5707
0,0,0,46909,2362,1,2815,2665,2,0,5864.397949,0.9928
0,0,0,46265,3568,1,2366,4866,0,0,5783.617188,0.6988
0,0,0,67368,3619,1,3161,4993,1,0,8421.572266,0.6864
0,0,0,90664,3656,1,3105,5085,2,0,11333.380859,0.6778
0,0,0,46265,3568,1,2366,4866,0,0,5783.617188,0.6988
0,0,0,67370,3622,1,3159,4999,1,0,8421.572266,0.6864
0,0,0,21119,2018,1,2261,2199,0,0,2640.137451,1.0780
0,0,0,30679,2073,1,2554,2271,1,0,3835.451416,1.0638
0,0,0,41186,1847,1,4024,1984,2,0,5162.558105,1.0539
0,0,0,21119,2018,1,2261,2199,0,0,2640.137451,1.0780
0,0,0,30682,2075,1,2429,2273,1,0,3835.451416,1.0638
0,0,0,41309,2094,1,2534,2298,2,0,5162.558105,1.0539
0,0,0,20612,1988,1,2021,2161,0,0,2576.913330,1.0850
0,0,0,30136,2093,1,2565,2297,1,0,3767.701172,1.0593
0,0,0,41044,2179,1,2376,2412,2,0,-9999.000000,1.5707
0,0,0,48527,3627,1,2631,5012,0,0,6065.899902,0.6853
0,0,0,69632,3562,1,2054,4852,1,0,8705.922852,0.6990
0,0,0,91846,3526,1,2404,4767,2,0,11481.740234,0.7087
0,0,0,40930,3344,1,2169,4359,0,0,5116.085449,0.7529
0,0,0,41889,3342,1,2168,4356,0,0,5236.523438,0.7542
0,0,0,60748,3388,1,2257,4455,1,0,7594.571289,0.7422
0,0,0,81565,3427,1,2520,4540,2,0,-9999.000000,1.5707
0,0,0,41889,3342,1,2168,4355,0,0,5236.523438,0.7542
0,0,0,60753,3392,1,2741,4462,1,0,7594.571289,0.7422
0,0,0,81647,3471,1,4033,4639,2,0,-9999.000000,1.5707
0,0,0,47301,3603,1,2148,4952,0,0,5913.846191,0.6897
0,0,0,68820,3659,1,2608,5092,1,0,-9999.000000,1.5707
0,0,0,92674,3704,1,2684,5210,2,0,-9999.000000,1.5707
0,0,0,10680,1138,1,2464,1169,0,0,1335.294434,1.2926
0,0,0,15792,1186,1,2568,1221,1,0,1974.385864,1.2808
0,0,0,21529,1218,1,2677,1256,2,0,2690.764648,1.2736
0,0,0,3867,381,1,2349,383,0,0,483.187225,1.4808
0,0,0,5524,405,1,2501,407,1,0,690.887329,1.4715
0,0,0,7478,433,1,2537,435,2,0,934.865723,1.4654
0,0,0,3867,381,1,2464,383,0,0,483.187225,1.4808
0,0,0,5524,405,1,2501,407,1,0,690.887329,1.4715
0,0,0,7478,433,1,3018,435,2,0,934.865723,1.4654
0,0,0,38381,3195,1,2407,4054,0,0,4798.235352,0.7897
0,0,0,26389,2399,1,2798,2718,0,0,3296.518799,0.9868
0,0,0,38205,2468,1,2546,2818,1,0,4775.942383,0.9679
0,0,0,51418,2520,1,2967,2896,2,0,-9999.000000,1.5707
0,0,0,24850,2244,1,2768,2500,0,0,3106.400635,1.0227
0,0,0,35386,2185,1,2569,2419,1,0,4423.815430,1.0366
0,0,0,46370,2190,1,2443,2427,2,0,5800.056152,1.0486
0,0,0,29593,2637,1,2130,3074,0,0,3699.323242,0.9263
0,0,0,43046,2726,1,2724,3216,1,0,5381.077148,0.9050
0,0,0,29593,2637,1,2052,3075,0,0,3699.323242,0.9263
0,0,0,43046,2726,1,2724,3216,1,0,5381.077148,0.9050
0,0,0,58143,2785,1,2761,3313,2,0,7268.184082,0.8903
0,0,0,22535,2162,1,2066,2389,0,0,2817.446289,1.0416
0,0,0,32880,2201,1,2823,2441,1,0,4110.321289,1.0329
0,0,0,44099,2021,1,3878,2203,2,0,-9999.000000,1.5707
0,0,0,22532,2153,1,2069,2377,0,0,2817.446289,1.0416
0,0,0,32880,2201,1,2343,2441,1,0,4110.321289,1.0329
0,0,0,44248,2225,1,2480,2474,2,0,-9999.000000,1.5707
0,0,0,7031,766,1,2671,776,0,0,879.044373,1.3837
0,0,0,9614,421,1,2015,423,1,0,1201.768311,1.4678
0,0,0,26659,2424,1,3310,2754,0,0,-9999.000000,1.5707
0,0,0,38528,2412,1,2789,2737,1,0,4816.303223,0.9814
0,0,0,51061,2385,1,2439,2698,2,0,6383.099121,0.9877
0,0,0,35452,3096,1,2461,3862,0,0,4431.757812,0.8145
0,0,0,43092,3407,1,2546,4497,0,0,5386.845703,0.7385
0,0,0,62463,3433,1,3192,4554,1,0,7808.899414,0.7316
0,0,0,43092,3407,1,2546,4497,0,0,5386.845703,0.7385
0,0,0,62468,3436,1,3197,4560,1,0,7808.899414,0.7316
0,0,0,83661,3461,1,2314,4616,2,0,10458.081055,0.7254
0,0,0,25809,2424,1,2571,2754,0,0,3227.868408,0.9756
0,0,0,37630,2449,1,2384,2790,1,0,4703.956055,0.9716
0,0,0,50657,2485,1,2455,2844,2,0,6332.400879,0.9635
0,0,0,8525,864,1,2699,878,0,0,1065.786743,1.3595
0,0,0,12404,922,1,2787,938,1,0,1550.856201,1.3453
0,0,0,16870,971,1,2539,990,2,0,2108.993652,1.3335
0,0,0,8525,864,1,2699,878,0,0,1065.786743,1.3595
0,0,0,12405,922,1,3269,938,1,0,1550.856201,1.3453
0,0,0,16846,936,1,3967,953,2,0,2108.993652,1.3335
0,0,0,3017,303,1,2388,304,1,0,-9999.000000,1.5707
0,0,0,4534,348,1,2978,349,2,0,567.019165,1.4857
0,0,0,10853,1045,1,2405,1069,0,0,1356.579956,1.3131
0,0,0,10853,1045,1,2405,1069,0,0,1356.579956,1.3131
0,0,0,5023,502,1,2705,505,0,0,628.163513,1.4478
0,0,0,7016,421,1,2585,423,1,0,-9999.000000,1.5707
0,0,0,8806,360,1,1418,361,2,0,-9999.000000,1.5707
0,0,0,5023,502,1,2705,505,0,0,628.163513,1.4478
0,0,0,7015,421,1,2583,423,1,0,-9999.000000,1.5707
0,0,0,8805,358,1,2860,359,2,0,-9999.000000,1.5707
0,0,0,8607,955,1,2311,973,0,0,1076.054321,1.3375
0,0,0,12908,1017,1,2738,1039,1,0,1613.754639,1.3223
0,0,0,8607,955,1,2791,973,0,0,1076.054321,1.3375
0,0,0,12907,1017,1,3698,1039,1,0,1613.754639,1.3223
0,0,0,3093,212,1,2626,213,1,0,386.953278,1.5205
0,0,0,4215,270,1,2413,271,2,0,526.872131,1.5053
0,0,0,5304,517,1,2775,520,0,0,663.343994,1.4430
0,0,0,7774,619,1,2952,624,1,0,971.753784,1.4183
0,0,0,5305,522,1,2772,525,0,0,663.343994,1.4430
0,0,0,7774,619,1,2952,624,1,0,971.753784,1.4183
0,0,0,10874,699,1,2828,706,2,0,1359.605225,1.3999
0,0,0,29478,2651,1,2180,3096,0,0,3684.889648,0.9237
0,0,0,42625,2616,1,2525,3042,1,0,5328.993652,0.9309
0,0,0,56614,2593,1,2395,3006,2,0,7076.601562,0.9362
0,0,0,29478,2651,1,2104,3096,0,0,3684.889648,0.9237
0,0,0,42625,2616,1,2525,3042,1,0,5328.993652,0.9309
0,0,0,56609,2597,1,2859,3012,2,0,7076.601562,0.9362
0,0,0,27179,2424,1,2427,2754,0,0,3401.857178,0.9737
0,0,0,39356,2518,1,2376,2893,1,0,4919.787598,0.9555
0,0,0,53011,2589,1,2402,3000,2,0,6626.720215,0.9382
0,0,0,27227,2459,1,2486,2805,0,0,3401.857178,0.9737
0,0,0,39357,2519,1,2377,2894,1,0,4919.787598,0.9555
0,0,0,53046,2611,1,3882,3034,2,0,6626.720215,0.9382
0,0,0,19575,1933,1,2436,2091,0,0,2447.004150,1.0984
0,0,0,28667,1982,1,2645,2153,1,0,3583.708008,1.0867
0,0,0,38714,2015,1,2725,2196,2,0,4839.495117,1.0785
0,0,0,19570,1942,1,2899,2103,0,0,2447.004150,1.0984
0,0,0,28665,1981,1,3603,2152,1,0,3583.708008,1.0867
0,0,0,40029,3263,1,2418,4190,0,0,5003.935059,0.7739
0,0,0,2863,195,1,2680,196,0,0,358.037872,1.5227
0,0,0,3632,157,1,2314,158,1,0,454.268982,1.5318
0,0,0,4301,130,1,795,131,2,0,537.833435,1.5388
0,0,0,2864,196,1,2911,197,0,0,358.037872,1.5227
0,0,0,3632,158,1,2794,159,1,0,454.268982,1.5318
0,0,0,4302,130,1,2718,131,2,0,537.833435,1.5388
0,0,0,29644,2593,1,2580,3006,0,0,3705.855469,0.9373
0,0,0,42282,2508,1,2474,2878,1,0,-9999.000000,1.5707
0,0,0,55382,2453,1,2530,2796,2,0,-9999.000000,1.5707
0,0,0,29647,2596,1,2319,3011,0,0,3705.855469,0.9373
0,0,0,42288,2516,1,1516,2889,1,0,-9999.000000,1.5707
0,0,0,5303,483,1,2799,486,0,0,662.930603,1.4519
0,0,0,6781,190,1,1372,191,1,0,-9999.000000,1.5707
0,0,0,39008,3193,1,2133,4050,0,0,4876.682617,0.7901
0,0,0,56527,3233,1,2771,4130,1,0,7066.212402,0.7809
