01L_53	3	2.17323	0.36984	3.25824	1.81871	-200.772	-32.7238	34.4258
01L_53	4	2.17323	0.36984	3.19287	-16.6542	-151.345	-96.2254	99.9604
01L_53	5	2.17323	0.36984	4.62975	26.117	-330.487	262.631	-278.785
01L_53	6	2.17323	0.36984	0.477854	-32.3765	173.131	-65.1234	68.8982
01L_53	7	2.17323	0.36984	0	0	0	-5.88144	8.87524
01L_53	8	2.17323	0.36984	0	0	0	155.83	-159.604
01L_53	9	2.17323	0.36984	20.6353	4.71379	-143.754	0	0
01L_54	0	2.36383	0.374512	0	0	0	0	0
01L_54	1	2.36383	0.374512	2.31827	1.46958	-104.727	-7.80537	7.93511
01L_54	2	2.36383	0.374512	2.51423	-4.51581	-108.771	7.56719	-7.25693
01L_54	3	2.36383	0.374512	3.6129	-3.80536	-167.894	-21.911	21.549
01L_54	4	2.36383	0.374512	4.40972	4.71116	-171.096	-40.8704	40.155
01L_54	5	2.36383	0.374512	6.10232	3.10962	-269.701	-57.7765	56.992
01L_54	6	2.36383	0.374512	5.82865	7.91382	-297.068	-9.70486	7.03073
01L_54	7	2.36383	0.374512	7.06714	-9.35915	-163.804	22.2123	-22.5041
01L_54	8	2.36383	0.374512	9.45396	-6.74185	-239.6	110.965	-106.356
01L_54	9	2.36383	0.374512	13.6347	1.09403	-9.50381	47.5928	-37.8772
01L_66	0	3.96647	0.543007	0	0	0	0	0
01L_66	1	3.96647	0.543007	1.16348	-0.0721034	-22.4726	0.183915	-1.51643
01L_66	2	3.96647	0.543007	1.10974	-0.138225	-47.3457	-0.580041	4.02717
01L_66	3	3.96647	0.543007	1.22851	-0.677027	-73.8706	-0.00893331	-0.531385
01L_66	4	3.96647	0.543007	1.26573	2.10243	-92.3498	0.0875822	-3.77428
01L_66	5	3.96647	0.543007	0.879468	0.721527	-103.211	0.0317901	-3.30982
01L_66	6	3.96647	0.543007	1.09326	-3.90467	-171.921	2.13763	-18.5588
01L_66	7	3.96647	0.543007	-0.180427	1.57087	-94.889	-0.565314	6.22007
01L_66	8	3.96647	0.543007	0.589243	1.60859	-177.462	1.10922	-10.9535
01L_66	9	3.96647	0.543007	1.10061	5.91008	-143.265	1.5173	-11.5113
01L_72	0	2.82591	0.271138	0	0	0	0	0
01L_72	1	2.82591	0.271138	0.579278	0.185419	-23.9872	0.0114374	-1.15103
01L_72	2	2.82591	0.271138	0.643875	2.30723	-42.057	-0.595753	3.23324
01L_72	3	2.82591	0.271138	1.2972	-1.09944	-70.6772	-0.472693	0.783216
01L_72	4	2.82591	0.271138	1.66515	2.5177	-80.3298	0.187415	-2.79549
01L_72	5	2.82591	0.271138	1.94854	3.25312	-106.392	-0.133852	-4.90925
01L_72	6	2.82591	0.271138	2.8014	1.62935	-161.269	0.0474683	-5.361
01L_72	7	2.82591	0.271138	2.56371	0.983388	-112.185	0.0512499	-3.16648
