# --------------------------
# TS:0123456789
# Side:A Sector:3 Area:Barrel
# --------------------------
ToA,coarse_time,fine_time,Local_Tube_Number,Tube_Number,Tube_Layer,ChamberId,Chamber_iEta,Station_Type,tube_z,tube_rho,drift_time,event,muonFixedId,csm,mezz,channel,t0,TOF
74025,2313,9,19,291,2,5,5,2,8945,9326,421.92431640625,7,73940242,4,4,5,542.5,43.10694885253906
74078,2314,30,10,218,2,3,5,1,6755,6965,474.07110595703125,7,40385801,2,2,3,542.5,32.36640930175781
74157,2317,13,15,147,7,1,5,0,5000,5127,544.2670288085938,7,6832014,0,5,20,542.5,23.88922691345215
74163,2317,19,13,145,4,1,5,0,4925,5048,549.3157348632812,7,6831628,0,5,1,542.5,23.52800941467285
74198,2318,22,21,229,3,3,5,1,7085,7312,566.222900390625,7,40386068,2,5,22,542.5,33.964630126953125
74306,2322,2,30,302,4,5,5,2,9291,9699,639.7599487304688,7,73940637,4,7,8,542.5,44.802528381347656
75067,2345,27,24,80,5,3,2,1,2555,7364,3.09100341796875,21,38813463,3,5,2,542.5,26.002723693847656
75089,2346,17,20,76,1,3,2,1,2450,6939,21.732666015625,21,38812819,3,4,15,542.5,24.54861068725586
75092,2346,20,23,79,4,3,2,1,2540,7338,22.72064208984375,21,38813334,3,5,12,542.5,25.904338836669922
75104,2347,0,18,48,5,1,2,0,1790,5075,40.04876708984375,21,5258897,1,5,11,542.5,17.95120620727539
75106,2347,2,36,108,4,5,2,2,3411,9699,25.26580810546875,21,72367779,5,9,15,542.5,34.29671859741211
75121,2347,17,15,45,2,1,2,0,1700,4822,54.222900390625,21,5258510,1,4,12,542.5,17.05832862854004
75123,2347,19,15,45,1,1,2,0,1685,4796,55.8839111328125,21,5258382,1,4,6,542.5,16.959856033325195
75124,2347,20,25,81,3,3,2,1,2585,7312,47.7529296875,21,38813208,3,7,17,542.5,25.87207794189453
75134,2347,30,18,48,4,1,2,0,1775,5048,63.58477783203125,21,5258769,1,5,5,542.5,17.85272789001465
75149,2348,13,22,78,3,3,2,1,2495,7312,67.3828125,21,38813205,3,5,16,542.5,25.773433685302734
75167,2348,31,20,76,5,3,2,1,2435,7364,81.34466552734375,21,38813459,3,5,7,542.5,25.87410545349121
75170,2349,2,21,77,2,3,2,1,2465,6965,84.9154052734375,21,38812948,3,4,6,542.5,24.647109985351562
75178,2349,10,37,109,5,5,2,2,3426,9725,81.41729736328125,21,72367908,5,9,6,542.5,34.39519500732422
75207,2350,7,22,78,5,3,2,1,2495,7364,112.531005859375,21,38813461,3,5,0,542.5,25.937721252441406
75218,2350,18,23,79,5,3,2,1,2525,7364,121.09246826171875,21,38813462,3,5,4,542.5,25.970048904418945
75222,2350,22,19,75,3,3,2,1,2405,7312,124.50958251953125,21,38813202,3,5,21,542.5,25.677928924560547
75232,2351,0,21,77,4,3,2,1,2480,7338,132.1605224609375,21,38813332,3,5,14,542.5,25.8394775390625
75268,2352,4,20,76,0,3,2,1,2435,6913,161.67486572265625,21,38812691,3,4,23,542.5,24.450124740600586
75301,2353,5,19,49,6,1,2,0,1805,5101,193.8565673828125,21,5259026,1,7,13,542.5,18.049701690673828
75315,2353,19,14,44,0,1,2,0,1670,4770,205.98236083984375,21,5258253,1,4,2,542.5,16.86140251159668
75316,2353,20,36,108,3,5,2,2,3396,9673,189.4267578125,21,72367651,5,9,23,542.5,34.19825744628906
75320,2353,24,32,104,2,5,2,2,3276,9326,193.7767333984375,21,72367391,5,6,0,542.5,32.973270416259766
75320,2353,24,21,77,3,3,2,1,2465,7312,201.00872802734375,21,38813204,3,5,22,542.5,25.741249084472656
75330,2354,2,16,46,3,1,2,0,1715,4848,217.40570068359375,21,5258639,1,4,23,542.5,17.156822204589844
75336,2354,8,25,81,4,3,2,1,2600,7338,213.2794189453125,21,38813336,3,7,9,542.5,25.970584869384766
75405,2356,13,18,74,4,3,2,1,2390,7338,267.41143798828125,21,38813329,3,5,11,542.5,25.744802474975586
75420,2356,28,7,37,1,1,2,0,1445,4796,288.1636962890625,21,5258374,1,2,10,542.5,16.711278915405273
75429,2357,5,32,104,0,5,2,2,3276,9274,279.0966796875,21,72367135,5,6,16,542.5,32.809600830078125
75445,2357,21,22,78,4,3,2,1,2510,7338,298.5345458984375,21,38813333,3,5,8,542.5,25.871734619140625
75470,2358,14,19,75,5,3,2,1,2405,7364,318.09466552734375,21,38813458,3,5,5,542.5,25.842823028564453
75541,2360,21,9,75,0,1,3,0,2620,4770,6.2498779296875,150,5782536,0,2,0,542.5,18.156341552734375
75546,2360,26,10,76,1,1,3,0,2635,4796,10.05596923828125,150,5782665,0,2,11,542.5,18.25650405883789
75555,2361,3,20,76,4,3,2,1,2450,7338,384.53619384765625,21,38813331,3,5,15,542.5,25.807567596435547
75573,2361,21,10,76,2,1,3,0,2650,4822,31.049560546875,150,5782793,0,2,17,542.5,18.35666847229004
75596,2362,12,11,77,3,1,3,0,2665,4848,48.91815185546875,150,5782922,0,2,21,542.5,18.456830978393555
75615,2362,31,25,91,5,1,3,0,3100,5075,62.3804931640625,150,5783192,0,9,7,542.5,19.838239669799805
75627,2363,11,23,79,3,3,2,1,2525,7312,440.78778076171875,21,38813206,3,5,20,542.5,25.80596923828125
75644,2363,28,24,168,5,5,3,2,5215,9725,68.063232421875,150,72892183,4,5,2,542.5,36.81174850463867
75669,2364,21,24,80,3,3,2,1,2555,7312,473.5673828125,21,38813207,3,5,18,542.5,25.838850021362305
75684,2365,4,23,167,4,5,3,2,5200,9699,99.41339111328125,150,72892054,4,5,12,542.5,36.71160888671875
75730,2366,18,23,167,3,5,3,2,5185,9673,135.4510498046875,150,72891926,4,5,20,542.5,36.611473083496094
75739,2366,27,19,49,7,1,2,0,1820,5127,535.945556640625,21,5259154,1,7,19,542.5,18.148216247558594
75790,2368,14,31,103,1,5,2,2,3261,9300,561.0626831054688,21,72367262,5,6,10,542.5,32.874813079833984
75801,2368,25,26,82,5,3,2,1,2615,7364,576.462158203125,21,38813465,3,7,3,542.5,26.06910514831543
75804,2368,28,17,161,2,5,3,2,5005,9326,194.5677490234375,150,72891664,4,4,1,542.5,35.307228088378906
75851,2370,11,25,81,5,3,2,1,2585,7364,615.5579833984375,21,38813464,3,7,1,542.5,26.035741806030273
75881,2371,9,19,75,4,3,2,1,2420,7338,639.2552490234375,21,38813330,3,5,13,542.5,25.77600860595703
75887,2371,15,16,160,1,5,3,2,4990,9300,259.51165771484375,150,72891535,4,2,8,542.5,35.207088470458984
75974,2374,6,15,127,5,3,3,1,3985,7364,334.7554931640625,150,39337742,2,3,4,542.5,27.93199920654297
75982,2374,14,15,81,7,1,3,0,2800,5127,349.45062255859375,150,5783438,0,5,20,542.5,19.486906051635742
75988,2374,20,16,160,0,5,3,2,4975,9274,338.51806640625,150,72891407,4,2,16,542.5,35.10695266723633
76065,2377,1,15,81,6,1,3,0,2785,5101,414.39453125,150,5783310,0,5,14,542.5,19.386749267578125
76081,2377,17,8,120,2,3,3,1,3775,6965,419.85369873046875,150,39337223,2,0,0,542.5,26.427536010742188
76082,2377,18,14,126,4,3,3,1,3970,7338,419.23065185546875,150,39337613,2,3,8,542.5,27.831851959228516
76145,2379,17,14,80,5,1,3,0,2770,5075,476.99462890625,150,5783181,0,5,6,542.5,19.286590576171875
76196,2381,4,7,119,1,3,3,1,3760,6939,509.797607421875,150,39337094,2,0,10,542.5,26.3273868560791
76209,2381,17,14,126,3,3,3,1,3955,7312,518.549560546875,150,39337485,2,3,16,542.5,27.731704711914062
76210,2381,18,8,120,0,3,3,1,3775,6913,520.7874145507812,150,39336967,2,0,16,542.5,26.27510643005371
76233,2382,9,14,80,4,1,3,0,2755,5048,545.8447875976562,150,5783053,0,5,0,542.5,19.186433792114258
76271,2383,15,15,81,4,1,3,0,2785,5048,575.484130859375,150,5783054,0,5,2,542.5,19.234628677368164
76318,2384,30,31,61,4,1,2,0,2166,5048,613.1114501953125,150,5258782,1,11,1,542.5,18.326045989990234
76331,2385,11,7,119,0,3,3,1,3745,6913,615.3665161132812,150,39336966,2,0,18,542.5,26.227237701416016
76344,2385,24,15,127,3,3,3,1,3985,7312,623.9705200195312,150,39337486,2,3,20,542.5,27.779508590698242
76350,2385,30,8,120,1,3,3,1,3790,6939,630.062255859375,150,39337095,2,0,8,542.5,26.375263214111328
76350,2385,30,15,81,5,1,3,0,2800,5075,637.1027221679688,150,5783182,0,5,8,542.5,19.334796905517578
76583,2393,7,17,73,0,3,2,1,2345,6913,14.1168212890625,146,38812688,3,4,17,542.5,24.35190200805664
76586,2393,10,14,70,2,3,2,1,2255,6965,16.39044189453125,146,38812941,3,2,4,542.5,24.422035217285156
76593,2393,17,18,48,4,1,2,0,1775,5048,28.42852783203125,146,5258769,1,5,5,542.5,17.85272789001465
76596,2393,20,15,45,2,1,2,0,1700,4822,31.566650390625,146,5258510,1,4,12,542.5,17.05832862854004
76608,2394,0,19,75,1,3,2,1,2420,6939,33.48455810546875,146,38812818,3,4,13,542.5,24.515430450439453
76644,2395,4,15,71,0,3,2,1,2285,6913,61.83673095703125,146,38812686,3,2,18,542.5,24.288267135620117
76644,2395,4,30,102,2,5,2,2,3216,9326,53.21759033203125,146,72367389,5,6,4,542.5,32.907405853271484
76666,2395,26,29,101,1,5,2,2,3200,9300,70.50341796875,146,72367260,5,6,14,542.5,32.809059143066406
76668,2395,28,15,45,1,1,2,0,1685,4796,87.9151611328125,146,5258382,1,4,6,542.5,16.959856033325195
76672,2396,0,18,48,5,1,2,0,1790,5075,90.04876708984375,146,5258897,1,5,11,542.5,17.95120620727539
76673,2396,1,20,76,2,3,2,1,2435,6965,84.16741943359375,146,38812947,3,4,7,542.5,24.613859176635742
76787,2399,19,34,106,5,5,2,2,3336,9725,163.5472412109375,146,72367905,5,9,3,542.5,34.2964973449707
76789,2399,21,16,46,3,1,2,0,1715,4848,182.24945068359375,146,5258639,1,4,23,542.5,17.156822204589844
76821,2400,21,19,75,0,3,2,1,2405,6913,199.9892578125,146,38812690,3,4,21,542.5,24.417016983032227
76826,2400,26,24,80,3,3,2,1,2555,7312,202.4736328125,146,38813207,3,5,18,542.5,25.838850021362305
76851,2401,19,17,73,1,3,2,1,2360,6939,223.3935546875,146,38812816,3,4,9,542.5,24.45016860961914
76876,2402,12,16,72,1,3,2,1,2330,6939,242.9569091796875,146,38812815,3,2,8,542.5,24.418088912963867
76899,2403,3,19,75,2,3,2,1,2405,6965,260.76275634765625,146,38812946,3,4,5,542.5,24.580970764160156
76901,2403,5,24,80,5,3,2,1,2555,7364,260.90350341796875,146,38813463,3,5,2,542.5,26.002723693847656
76929,2404,1,34,106,3,5,2,2,3336,9673,274.64886474609375,146,72367649,5,9,19,542.5,34.13240432739258
76952,2404,24,14,44,0,1,2,0,1670,4770,309.88861083984375,146,5258253,1,4,2,542.5,16.86140251159668
76956,2404,28,29,101,0,5,2,2,3185,9274,297.164306640625,146,72367132,5,6,22,542.5,32.71072006225586
76966,2405,6,19,49,6,1,2,0,1805,5101,319.6378173828125,146,5259026,1,7,13,542.5,18.049701690673828
77233,2413,17,18,48,7,1,2,0,1790,5127,528.1663208007812,146,5259153,1,5,23,542.5,18.11493682861328
77258,2414,10,14,70,1,3,2,1,2270,6939,541.4574584960938,146,38812813,3,2,12,542.5,24.355037689208984
77274,2414,26,33,105,4,5,2,2,3321,9699,544.1143188476562,146,72367776,5,9,9,542.5,34.198177337646484
77331,2416,19,24,80,4,3,2,1,2570,7338,596.9064331054688,146,38813335,3,5,10,542.5,25.93729019165039
77401,2418,25,13,69,1,3,2,1,2240,6939,653.2071533203125,146,38812812,3,2,14,542.5,24.32406997680664
77440,2420,0,14,70,0,3,2,1,2255,6913,683.7429809570312,146,38812685,3,2,20,542.5,24.257007598876953
78379,2449,11,2,32,6,1,2,0,1295,5101,-0.961181640625,143,5259009,1,1,12,542.5,17.554954528808594
78411,2450,11,5,77,4,5,2,2,2480,9699,8.19866943359375,143,72367748,5,1,14,542.5,33.395084381103516
78473,2452,9,30,30,1,1,1,0,1216,4796,73.5242919921875,143,4734109,0,8,9,542.5,16.50697898864746
78481,2452,17,1,57,5,3,2,1,1865,7364,70.9403076171875,143,38813440,3,1,1,542.5,25.34092140197754
78487,2452,23,54,54,0,3,1,1,1756,6913,77.17498779296875,143,38288437,2,12,20,542.5,23.79376792907715
78496,2453,0,30,30,2,1,1,0,1231,4822,91.3966064453125,143,4734237,0,8,15,542.5,16.603412628173828
78567,2455,7,2,74,1,5,2,2,2390,9300,131.437744140625,143,72367233,5,0,11,542.5,32.03102111816406
78586,2455,26,2,74,0,5,2,2,2375,9274,146.37799072265625,143,72367105,5,0,19,542.5,31.934532165527344
78603,2456,11,2,74,2,5,2,2,2375,9326,159.4910888671875,143,72367361,5,0,3,542.5,32.102664947509766
78624,2457,0,6,78,5,5,2,2,2495,9725,174.5084228515625,143,72367877,5,1,0,542.5,33.4915657043457
78643,2457,19,2,32,7,1,2,0,1310,5127,205.1923828125,143,5259137,1,1,18,542.5,17.651397705078125
78660,2458,4,54,54,2,3,1,1,1756,6965,212.16302490234375,143,38288693,2,12,4,542.5,23.96198844909668
78697,2459,9,1,31,5,1,2,0,1280,5075,247.57269287109375,143,5258880,1,1,7,542.5,17.458553314208984
78698,2459,10,5,77,3,5,2,2,2465,9673,232.51385498046875,143,72367620,5,1,22,542.5,33.29862594604492
78746,2460,26,1,57,3,3,2,1,1865,7312,278.1397705078125,143,38813184,3,1,17,542.5,25.172739028930664
78765,2461,13,3,75,1,5,2,2,2420,9300,286.10015869140625,143,72367234,5,0,13,542.5,32.05610656738281
78970,2467,26,29,29,0,1,1,0,1200,4770,461.90191650390625,143,4733980,0,8,1,542.5,16.41058921813965
78977,2468,1,54,54,1,3,1,1,1771,6939,459.89105224609375,143,38288565,2,12,12,542.5,23.890213012695312
78978,2468,2,2,32,4,1,2,0,1295,5048,467.1756591796875,143,5258753,1,1,0,542.5,17.386816024780273
79670,2489,22,2,164,5,1,6,0,5530,5075,0.15081787109375,53,7356033,1,1,6,542.5,25.03668975830078
79694,2490,14,23,155,1,1,5,0,5225,4796,20.2757568359375,53,6831254,0,6,7,542.5,23.661733627319336
79700,2490,20,63,335,2,5,5,2,10267,9326,2.35711669921875,53,73940286,4,14,2,542.5,46.26787567138672
79700,2490,20,11,259,3,3,6,1,8005,7312,12.45849609375,53,40910346,3,3,21,542.5,36.1664924621582
79713,2491,1,4,348,4,5,6,2,10690,9699,10.63238525390625,53,74464899,5,1,15,542.5,48.148860931396484
79718,2491,6,13,261,5,3,6,1,8065,7364,26.25604248046875,53,40910604,3,3,6,542.5,36.43146514892578
79728,2491,16,61,333,0,5,5,2,10207,9274,24.49713134765625,53,73940028,4,14,22,542.5,46.00288391113281
79736,2491,24,4,166,7,1,6,0,5590,5127,51.4483642578125,53,7356291,1,1,22,542.5,25.301647186279297
79736,2491,24,3,135,1,1,5,0,4625,4796,54.5230712890625,53,6831234,0,0,6,542.5,22.226959228515625
79748,2492,4,35,243,2,3,5,1,7506,6965,51.967529296875,53,40385826,2,8,5,542.5,34.1574821472168
79748,2492,4,25,157,3,1,5,0,5285,4848,62.19830322265625,53,6831512,0,8,22,542.5,23.92669105529785
79785,2493,9,37,245,0,3,5,1,7566,6913,80.84393310546875,53,40385572,2,8,22,542.5,34.187339782714844
79831,2494,23,35,243,1,3,5,1,7521,6939,116.83343505859375,53,40385698,2,8,13,542.5,34.13532257080078
79833,2494,25,37,245,1,3,5,1,7581,6939,118.2484130859375,53,40385700,2,8,14,542.5,34.282859802246094
79835,2494,27,39,247,2,3,5,1,7626,6965,119.64141845703125,53,40385830,2,8,2,542.5,34.45231246948242
79962,2498,26,23,155,2,1,5,0,5240,4822,229.55517578125,53,6831382,0,6,13,542.5,23.757328033447266
79989,2499,21,3,165,6,1,6,0,5545,5101,249.27398681640625,53,7356162,1,1,14,542.5,25.132278442382812
80017,2500,17,24,24,1,1,1,0,1035,4796,4.91162109375,76,4734103,0,6,9,542.5,16.36964225769043
80024,2500,24,24,24,3,1,1,0,1035,4848,10.210693359375,76,4734359,0,6,19,542.5,16.5393009185791
80028,2500,28,30,30,0,1,1,0,1231,4770,13.439697265625,76,4733981,0,8,3,542.5,16.435333251953125
80034,2501,2,5,349,5,5,6,2,10705,9725,261.3182373046875,53,74465028,5,1,6,542.5,48.24427032470703
80035,2501,3,11,259,4,3,6,1,8020,7338,274.08172607421875,53,40910474,3,3,13,542.5,36.26200485229492
80040,2501,8,62,334,1,5,5,2,10252,9300,268.0775146484375,53,73940157,4,14,12,542.5,46.17247009277344
80043,2501,11,36,244,1,3,5,1,7551,6939,282.38470458984375,53,40385699,2,8,15,542.5,34.209022521972656
80048,2501,16,2,164,4,1,6,0,5515,5048,295.558837890625,53,7355905,1,1,0,542.5,24.94113540649414
80048,2501,16,56,56,2,3,1,1,1816,6965,21.48822021484375,76,38288695,2,12,0,542.5,24.011777877807617
80070,2502,6,7,79,5,5,2,2,2525,9725,29.1708984375,76,72367878,5,1,4,542.5,33.5166015625
80079,2502,15,22,154,0,1,5,0,5210,4770,321.152587890625,53,6831125,0,6,5,542.5,23.566177368164062
80081,2502,17,25,25,3,1,1,0,1065,4848,54.720703125,76,4734360,0,8,22,542.5,16.56052017211914
80093,2502,29,2,58,4,3,2,1,1910,7338,55.36199951171875,76,38813313,3,1,11,542.5,25.29425621032715
80094,2502,30,3,347,3,5,6,2,10645,9673,308.458251953125,53,74464770,5,1,21,542.5,47.979278564453125
80106,2503,10,2,32,5,1,2,0,1310,5075,73.32916259765625,76,5258881,1,1,6,542.5,17.483325958251953
80112,2503,16,21,153,0,1,5,0,5180,4770,347.00762939453125,53,6831124,0,6,0,542.5,23.492382049560547
80123,2503,27,55,55,0,3,1,1,1786,6913,80.27508544921875,76,38288438,2,12,18,542.5,23.818641662597656
80127,2503,31,3,33,6,1,2,0,1325,5101,89.63885498046875,76,5259010,1,1,14,542.5,17.579875946044922
80129,2504,1,4,348,3,5,6,2,10675,9673,335.727783203125,53,74464771,5,1,23,542.5,48.053470611572266
80133,2504,5,3,75,1,5,2,2,2420,9300,79.85015869140625,76,72367234,5,0,13,542.5,32.05610656738281
80135,2504,7,1,163,4,1,6,0,5485,5048,363.6014404296875,53,7355904,1,1,1,542.5,24.867332458496094
80140,2504,12,38,246,2,3,5,1,7596,6965,357.99658203125,53,40385829,2,8,4,542.5,34.3784065246582
80146,2504,18,55,255,4,5,4,2,7861,9699,5.41497802734375,37,73416374,5,13,12,542.5,41.64751052856445
80156,2504,28,3,75,0,5,2,2,2405,9274,97.91546630859375,76,72367106,5,0,21,542.5,31.95953369140625
80156,2504,28,36,244,2,3,5,1,7536,6965,370.64404296875,53,40385827,2,8,7,542.5,34.230987548828125
80163,2505,3,12,260,4,3,6,1,8050,7338,374.00775146484375,53,40910475,3,3,15,542.5,36.33598327636719
80163,2505,3,24,24,0,1,1,0,1050,4770,119.0482177734375,76,4733975,0,6,3,542.5,16.29554557800293
80167,2505,7,61,333,1,5,5,2,10222,9300,367.37042236328125,53,73940156,4,14,14,542.5,46.09831619262695
80178,2505,18,13,109,3,1,4,0,3825,4848,51.460693359375,37,6307212,1,4,22,542.5,20.601804733276367
80181,2505,21,3,59,5,3,2,1,1925,7364,124.015380859375,76,38813442,3,1,5,542.5,25.390853881835938
80184,2505,24,20,116,7,1,4,0,4050,5127,54.95458984375,37,6307731,1,7,18,542.5,21.795413970947266
80189,2505,29,45,245,2,5,4,2,7546,9326,40.6378173828125,37,73415980,5,10,6,542.5,40.0184440612793
80199,2506,7,6,350,5,5,6,2,10735,9725,390.1502685546875,53,74465029,5,1,0,542.5,48.3184700012207
80211,2506,19,4,166,6,1,6,0,5575,5101,422.63763427734375,53,7356163,1,1,16,542.5,25.20610237121582
80216,2506,24,9,217,3,3,5,1,6725,7312,18.6107177734375,25,40386056,2,3,17,542.5,33.1392707824707
80217,2506,25,12,284,2,5,5,2,8735,9326,9.90673828125,25,73940235,4,2,7,542.5,42.6245002746582
80220,2506,28,6,138,7,1,5,0,4730,5127,31.60638427734375,25,6832005,0,1,23,542.5,23.26861572265625
80228,2507,4,55,55,1,3,1,1,1801,6939,162.20977783203125,76,38288566,2,12,10,542.5,23.91519546508789
80229,2507,5,33,129,1,1,4,0,4426,4796,40.1346435546875,25,6306976,1,10,6,542.5,21.771583557128906
80235,2507,11,4,136,1,1,5,0,4655,4796,444.297119140625,53,6831235,0,0,11,542.5,22.296613693237305
80245,2507,21,13,221,5,3,5,1,6845,7364,40.86749267578125,25,40386316,2,3,6,542.5,33.53874206542969
80252,2507,28,6,78,4,5,2,2,2510,9699,171.4549560546875,76,72367749,5,1,8,542.5,33.4200439453125
80259,2508,3,24,156,2,1,5,0,5270,4822,461.51263427734375,53,6831383,0,6,15,542.5,23.831144332885742
80259,2508,3,8,216,3,3,5,1,6695,7312,52.272216796875,25,40386055,2,1,18,542.5,33.071533203125
80260,2508,4,4,136,4,1,5,0,4655,5048,63.217529296875,25,6831619,0,1,4,542.5,22.907470703125
80262,2508,6,9,177,0,3,4,1,5505,6913,108.20831298828125,37,39861256,3,2,17,542.5,29.479215621948242
80283,2508,27,12,220,4,3,5,1,6830,7338,70.65264892578125,25,40386187,2,3,15,542.5,33.44109344482422
80289,2509,1,55,255,3,5,4,2,7846,9673,117.232666015625,37,73416246,5,13,20,542.5,41.54856872558594
80289,2509,1,25,297,5,5,5,2,9125,9725,64.29486083984375,25,73940760,4,7,1,542.5,44.48638153076172
80293,2509,5,56,256,5,5,4,2,7876,9725,120.1597900390625,37,73416503,5,13,2,542.5,41.746456146240234
80305,2509,17,7,215,4,3,5,1,6680,7338,88.179443359375,25,40386182,2,1,12,542.5,33.101837158203125
80310,2509,22,33,129,2,1,4,0,4441,4822,103.31817626953125,25,6307104,1,10,12,542.5,21.86932945251465
80313,2509,25,18,114,4,1,4,0,3975,5048,156.0953369140625,37,6307345,1,5,5,542.5,21.43593406677246
80315,2509,27,22,190,5,3,4,1,5895,7364,147.62603759765625,37,39862037,3,5,0,542.5,31.467689514160156
80316,2509,28,20,188,3,3,4,1,5835,7312,148.66796875,37,39861779,3,5,23,542.5,31.2070369720459
80324,2510,4,23,295,3,5,5,2,9065,9673,91.90228271484375,25,73940502,4,5,20,542.5,44.222740173339844
80325,2510,5,23,23,2,1,1,0,1020,4822,245.46221923828125,76,4734230,0,6,13,542.5,16.44401741027832
80325,2510,5,10,106,0,1,4,0,3750,4770,166.66387939453125,37,6306825,1,2,5,542.5,20.242351531982422
80328,2510,8,4,136,0,1,5,0,4670,4770,516.9805297851562,53,6831107,0,0,5,542.5,22.26944351196289
80332,2510,12,6,138,6,1,5,0,4715,5101,119.2041015625,25,6831877,0,1,17,542.5,23.170888900756836
80341,2510,21,12,108,2,1,4,0,3810,4822,178.903564453125,37,6307083,1,2,15,542.5,20.502666473388672
80346,2510,26,20,116,6,1,4,0,4035,5101,181.6162109375,37,6307603,1,7,12,542.5,21.696285247802734
80378,2511,26,40,208,1,3,4,1,6451,6939,146.7071533203125,25,39861415,3,8,8,542.5,31.605361938476562
80380,2511,28,44,244,1,5,4,2,7531,9300,189.95550537109375,37,73415851,5,10,15,542.5,39.919490814208984
80396,2512,12,11,179,2,3,4,1,5565,6965,212.63519287109375,37,39861514,3,2,5,542.5,29.73982048034668
80443,2513,27,11,283,1,5,5,2,8720,9300,186.56683349609375,25,73940106,4,2,13,542.5,42.526939392089844
80443,2513,27,10,282,0,5,5,2,8675,9274,186.73284912109375,25,73939977,4,2,19,542.5,42.36088562011719
80476,2514,28,25,25,0,1,1,0,1080,4770,363.5576171875,76,4733976,0,8,4,542.5,16.3173885345459
80483,2515,3,2,58,3,3,2,1,1895,7312,360.14605712890625,76,38813185,3,1,19,542.5,25.19768524169922
80503,2515,23,32,128,0,1,4,0,4411,4770,254.294921875,25,6306847,1,10,2,542.5,21.673858642578125
80508,2515,28,39,207,0,3,4,1,6406,6913,248.43548583984375,25,39861286,3,8,18,542.5,31.439537048339844
80509,2515,29,36,244,0,3,5,1,7536,6913,646.5427856445312,53,40385571,2,8,23,542.5,34.11344528198242
80524,2516,12,7,103,6,1,4,0,3645,5101,671.4618530273438,53,6307590,1,3,13,542.5,20.91315460205078
80533,2516,21,9,177,1,3,4,1,5520,6939,319.82794189453125,37,39861384,3,2,9,542.5,29.578298568725586
80534,2516,22,2,32,4,1,2,0,1295,5048,407.8006591796875,76,5258753,1,1,0,542.5,17.386816024780273
80537,2516,25,43,243,0,5,4,2,7486,9274,312.773681640625,37,73415722,5,10,21,542.5,39.757537841796875
80571,2517,27,11,219,3,3,5,1,6785,7312,295.81854248046875,25,40386058,2,3,21,542.5,33.27523422241211
80576,2518,0,4,136,5,1,5,0,4670,5075,309.9947509765625,25,6831747,0,1,10,542.5,23.005226135253906
80581,2518,5,7,215,5,3,5,1,6665,7364,303.77386474609375,25,40386310,2,1,4,542.5,33.13241195678711
80587,2518,11,1,31,3,1,2,0,1265,4848,449.87799072265625,76,5258624,1,0,22,542.5,16.715736389160156
80600,2518,24,3,33,7,1,2,0,1340,5127,459.07354736328125,76,5259138,1,1,20,542.5,17.676467895507812
80610,2519,2,4,76,2,5,2,2,2435,9326,452.4097900390625,76,72367363,5,0,7,542.5,32.1526985168457
